x,subjID,X
4,gpt_20231228_111457_EFGH,60
2,gpt_20231228_111457_EFGH,110
3,gpt_20231228_111457_EFGH,45
4,gpt_20231228_111457_EFGH,40
2,gpt_20231228_111457_EFGH,120
1,gpt_20231228_111457_EFGH,-190
4,gpt_20231228_111457_EFGH,55
2,gpt_20231228_111457_EFGH,90
3,gpt_20231228_111457_EFGH,10
4,gpt_20231228_111457_EFGH,50
2,gpt_20231228_111457_EFGH,100
3,gpt_20231228_111457_EFGH,-10
4,gpt_20231228_111457_EFGH,-190
4,gpt_20231228_111457_EFGH,55
2,gpt_20231228_111457_EFGH,90
3,gpt_20231228_111457_EFGH,55
4,gpt_20231228_111457_EFGH,40
2,gpt_20231228_111457_EFGH,120
1,gpt_20231228_111457_EFGH,100
4,gpt_20231228_111457_EFGH,60
2,gpt_20231228_111457_EFGH,-1140
4,gpt_20231228_111457_EFGH,40
1,gpt_20231228_111457_EFGH,-120
4,gpt_20231228_111457_EFGH,45
2,gpt_20231228_111457_EFGH,80
3,gpt_20231228_111457_EFGH,30
4,gpt_20231228_111457_EFGH,55
2,gpt_20231228_111457_EFGH,110
3,gpt_20231228_111457_EFGH,-10
4,gpt_20231228_111457_EFGH,65
2,gpt_20231228_111457_EFGH,100
3,gpt_20231228_111457_EFGH,45
4,gpt_20231228_111457_EFGH,70
2,gpt_20231228_111457_EFGH,90
3,gpt_20231228_111457_EFGH,45
4,gpt_20231228_111457_EFGH,50
2,gpt_20231228_111457_EFGH,-1370
4,gpt_20231228_111457_EFGH,-205
4,gpt_20231228_111457_EFGH,60
2,gpt_20231228_111457_EFGH,120
1,gpt_20231228_111457_EFGH,120
4,gpt_20231228_111457_EFGH,55
2,gpt_20231228_111457_EFGH,130
3,gpt_20231228_111457_EFGH,40
4,gpt_20231228_111457_EFGH,65
2,gpt_20231228_111457_EFGH,110
3,gpt_20231228_111457_EFGH,25
4,gpt_20231228_111457_EFGH,80
2,gpt_20231228_111457_EFGH,90
3,gpt_20231228_111457_EFGH,-15
4,gpt_20231228_111457_EFGH,40
2,gpt_20231228_111457_EFGH,100
3,gpt_20231228_111457_EFGH,70
4,gpt_20231228_111457_EFGH,80
2,gpt_20231228_111457_EFGH,120
3,gpt_20231228_111457_EFGH,-10
4,gpt_20231228_111457_EFGH,40
2,gpt_20231228_111457_EFGH,-1630
4,gpt_20231228_111457_EFGH,65
4,gpt_20231228_111457_EFGH,-245
4,gpt_20231228_111457_EFGH,60
2,gpt_20231228_111457_EFGH,110
1,gpt_20231228_111457_EFGH,-140
4,gpt_20231228_111457_EFGH,65
2,gpt_20231228_111457_EFGH,140
3,gpt_20231228_111457_EFGH,60
4,gpt_20231228_111457_EFGH,75
2,gpt_20231228_111457_EFGH,130
3,gpt_20231228_111457_EFGH,40
4,gpt_20231228_111457_EFGH,60
2,gpt_20231228_111457_EFGH,100
3,gpt_20231228_111457_EFGH,55
4,gpt_20231228_111457_EFGH,65
2,gpt_20231228_111457_EFGH,110
3,gpt_20231228_111457_EFGH,30
4,gpt_20231228_111457_EFGH,-250
4,gpt_20231228_111457_EFGH,85
2,gpt_20231228_111457_EFGH,120
1,gpt_20231228_111457_EFGH,-260
4,gpt_20231228_111457_EFGH,45
2,gpt_20231228_111457_EFGH,120
3,gpt_20231228_111457_EFGH,15
1,gpt_20231227_095519_ABCD,100
2,gpt_20231227_095519_ABCD,100
1,gpt_20231227_095519_ABCD,120
3,gpt_20231227_095519_ABCD,50
3,gpt_20231227_095519_ABCD,60
4,gpt_20231227_095519_ABCD,50
1,gpt_20231227_095519_ABCD,-70
1,gpt_20231227_095519_ABCD,90
2,gpt_20231227_095519_ABCD,80
2,gpt_20231227_095519_ABCD,110
2,gpt_20231227_095519_ABCD,120
4,gpt_20231227_095519_ABCD,40
4,gpt_20231227_095519_ABCD,45
4,gpt_20231227_095519_ABCD,45
4,gpt_20231227_095519_ABCD,55
2,gpt_20231227_095519_ABCD,90
2,gpt_20231227_095519_ABCD,100
2,gpt_20231227_095519_ABCD,90
2,gpt_20231227_095519_ABCD,120
2,gpt_20231227_095519_ABCD,-1140
1,gpt_20231227_095519_ABCD,-190
3,gpt_20231227_095519_ABCD,-10
3,gpt_20231227_095519_ABCD,55
3,gpt_20231227_095519_ABCD,5
3,gpt_20231227_095519_ABCD,45
3,gpt_20231227_095519_ABCD,0
3,gpt_20231227_095519_ABCD,45
3,gpt_20231227_095519_ABCD,10
4,gpt_20231227_095519_ABCD,60
4,gpt_20231227_095519_ABCD,40
4,gpt_20231227_095519_ABCD,55
4,gpt_20231227_095519_ABCD,50
4,gpt_20231227_095519_ABCD,-190
2,gpt_20231227_095519_ABCD,80
2,gpt_20231227_095519_ABCD,110
2,gpt_20231227_095519_ABCD,100
2,gpt_20231227_095519_ABCD,90
2,gpt_20231227_095519_ABCD,-1370
1,gpt_20231227_095519_ABCD,100
3,gpt_20231227_095519_ABCD,-10
3,gpt_20231227_095519_ABCD,55
3,gpt_20231227_095519_ABCD,30
3,gpt_20231227_095519_ABCD,-10
3,gpt_20231227_095519_ABCD,45
3,gpt_20231227_095519_ABCD,45
3,gpt_20231227_095519_ABCD,40
3,gpt_20231227_095519_ABCD,25
3,gpt_20231227_095519_ABCD,-15
3,gpt_20231227_095519_ABCD,70
4,gpt_20231227_095519_ABCD,55
4,gpt_20231227_095519_ABCD,40
4,gpt_20231227_095519_ABCD,60
4,gpt_20231227_095519_ABCD,40
4,gpt_20231227_095519_ABCD,45
4,gpt_20231227_095519_ABCD,55
4,gpt_20231227_095519_ABCD,65
4,gpt_20231227_095519_ABCD,70
1,gpt_20231227_095519_ABCD,-120
1,gpt_20231227_095519_ABCD,120
1,gpt_20231227_095519_ABCD,-140
3,gpt_20231227_095519_ABCD,-10
3,gpt_20231227_095519_ABCD,60
3,gpt_20231227_095519_ABCD,40
3,gpt_20231227_095519_ABCD,55
3,gpt_20231227_095519_ABCD,30
3,gpt_20231227_095519_ABCD,15
3,gpt_20231227_095519_ABCD,10
3,gpt_20231227_095519_ABCD,55
4,gpt_20231227_095519_ABCD,50
4,gpt_20231227_095519_ABCD,-205
1,gpt_20231227_095519_ABCD,-260
1,gpt_20231227_095519_ABCD,110
2,gpt_20231227_095519_ABCD,120
2,gpt_20231227_095519_ABCD,130
2,gpt_20231227_095519_ABCD,110
2,gpt_20231227_095519_ABCD,90
2,gpt_20231227_095519_ABCD,100
2,gpt_20231227_095519_ABCD,120
2,gpt_20231227_095519_ABCD,-1630
1,gpt_20231227_095519_ABCD,-220
1,gpt_20231227_095519_ABCD,90
3,gpt_20231227_095519_ABCD,40
3,gpt_20231227_095519_ABCD,-35
3,gpt_20231227_095519_ABCD,30
3,gpt_20231227_095519_ABCD,40
3,gpt_20231227_095519_ABCD,75
4,gpt_20231227_095519_ABCD,60
4,gpt_20231227_095519_ABCD,55
4,gpt_20231227_095519_ABCD,65
4,gpt_20231227_095519_ABCD,80
4,gpt_20231227_095519_ABCD,40
4,gpt_20231227_095519_ABCD,80
4,gpt_20231227_095519_ABCD,40
4,gpt_20231227_095519_ABCD,65
4,gpt_20231227_095519_ABCD,-245
1,gpt_20231227_095519_ABCD,-150
1,gpt_20231227_095519_ABCD,-80
1,gpt_20231227_095519_ABCD,110
2,gpt_20231227_095519_ABCD,110
2,gpt_20231227_095519_ABCD,140
2,gpt_20231228_132610_EFGH,100
1,gpt_20231228_132610_EFGH,100
3,gpt_20231228_132610_EFGH,50
4,gpt_20231228_132610_EFGH,50
1,gpt_20231228_132610_EFGH,120
3,gpt_20231228_132610_EFGH,60
4,gpt_20231228_132610_EFGH,40
1,gpt_20231228_132610_EFGH,-70
1,gpt_20231228_132610_EFGH,90
2,gpt_20231228_132610_EFGH,80
1,gpt_20231228_132610_EFGH,-190
3,gpt_20231228_132610_EFGH,-10
4,gpt_20231228_132610_EFGH,45
4,gpt_20231228_132610_EFGH,45
1,gpt_20231228_132610_EFGH,100
2,gpt_20231228_132610_EFGH,110
1,gpt_20231228_132610_EFGH,-120
4,gpt_20231228_132610_EFGH,55
2,gpt_20231228_132610_EFGH,120
4,gpt_20231228_132610_EFGH,60
1,gpt_20231228_132610_EFGH,120
2,gpt_20231228_132610_EFGH,90
4,gpt_20231228_132610_EFGH,40
1,gpt_20231228_132610_EFGH,-140
1,gpt_20231228_132610_EFGH,-260
4,gpt_20231228_132610_EFGH,55
2,gpt_20231228_132610_EFGH,100
1,gpt_20231228_132610_EFGH,110
2,gpt_20231228_132610_EFGH,90
4,gpt_20231228_132610_EFGH,50
1,gpt_20231228_132610_EFGH,-220
2,gpt_20231228_132610_EFGH,120
4,gpt_20231228_132610_EFGH,-190
1,gpt_20231228_132610_EFGH,90
2,gpt_20231228_132610_EFGH,-1140
3,gpt_20231228_132610_EFGH,55
4,gpt_20231228_132610_EFGH,55
1,gpt_20231228_132610_EFGH,-150
3,gpt_20231228_132610_EFGH,5
1,gpt_20231228_132610_EFGH,-80
4,gpt_20231228_132610_EFGH,40
1,gpt_20231228_132610_EFGH,110
2,gpt_20231228_132610_EFGH,80
4,gpt_20231228_132610_EFGH,60
1,gpt_20231228_132610_EFGH,-210
3,gpt_20231228_132610_EFGH,45
4,gpt_20231228_132610_EFGH,40
1,gpt_20231228_132610_EFGH,-20
2,gpt_20231228_132610_EFGH,110
4,gpt_20231228_132610_EFGH,45
1,gpt_20231228_132610_EFGH,-130
3,gpt_20231228_132610_EFGH,0
1,gpt_20231228_132610_EFGH,100
2,gpt_20231228_132610_EFGH,100
4,gpt_20231228_132610_EFGH,55
1,gpt_20231228_132610_EFGH,-130
3,gpt_20231228_132610_EFGH,45
4,gpt_20231228_132610_EFGH,65
1,gpt_20231228_132610_EFGH,-160
3,gpt_20231228_132610_EFGH,10
1,gpt_20231228_132610_EFGH,110
2,gpt_20231228_132610_EFGH,90
4,gpt_20231228_132610_EFGH,70
1,gpt_20231228_132610_EFGH,-240
3,gpt_20231228_132610_EFGH,-10
1,gpt_20231228_132610_EFGH,100
2,gpt_20231228_132610_EFGH,-1370
1,gpt_20231228_132610_EFGH,-80
4,gpt_20231228_132610_EFGH,50
1,gpt_20231228_132610_EFGH,-120
3,gpt_20231228_132610_EFGH,55
4,gpt_20231228_132610_EFGH,-205
1,gpt_20231228_132610_EFGH,-40
4,gpt_20231228_132610_EFGH,60
1,gpt_20231228_132610_EFGH,-110
3,gpt_20231228_132610_EFGH,30
1,gpt_20231228_132610_EFGH,120
2,gpt_20231228_132610_EFGH,120
4,gpt_20231228_132610_EFGH,55
1,gpt_20231228_132610_EFGH,-220
3,gpt_20231228_132610_EFGH,-10
4,gpt_20231228_132610_EFGH,65
1,gpt_20231228_132610_EFGH,-80
2,gpt_20231228_132610_EFGH,130
4,gpt_20231228_132610_EFGH,80
1,gpt_20231228_132610_EFGH,-110
3,gpt_20231228_132610_EFGH,45
4,gpt_20231228_132610_EFGH,40
1,gpt_20231228_132610_EFGH,-120
2,gpt_20231228_132610_EFGH,110
4,gpt_20231228_132610_EFGH,80
1,gpt_20231228_132610_EFGH,-40
4,gpt_20231228_132610_EFGH,40
1,gpt_20231228_132610_EFGH,150
2,gpt_20231228_132610_EFGH,90
4,gpt_20231228_132610_EFGH,65
1,gpt_20231228_132610_EFGH,-10
2,gpt_20231228_132610_EFGH,100
4,gpt_20231228_132610_EFGH,-245
1,gpt_20231228_132610_EFGH,-180
4,gpt_20231227_115737_ABCD,50
4,gpt_20231227_115737_ABCD,40
4,gpt_20231227_115737_ABCD,45
2,gpt_20231227_115737_ABCD,100
2,gpt_20231227_115737_ABCD,80
3,gpt_20231227_115737_ABCD,50
3,gpt_20231227_115737_ABCD,60
3,gpt_20231227_115737_ABCD,-10
3,gpt_20231227_115737_ABCD,55
3,gpt_20231227_115737_ABCD,5
3,gpt_20231227_115737_ABCD,45
3,gpt_20231227_115737_ABCD,0
3,gpt_20231227_115737_ABCD,45
3,gpt_20231227_115737_ABCD,10
3,gpt_20231227_115737_ABCD,-10
3,gpt_20231227_115737_ABCD,55
3,gpt_20231227_115737_ABCD,30
3,gpt_20231227_115737_ABCD,-10
3,gpt_20231227_115737_ABCD,45
3,gpt_20231227_115737_ABCD,45
3,gpt_20231227_115737_ABCD,40
3,gpt_20231227_115737_ABCD,25
3,gpt_20231227_115737_ABCD,-15
3,gpt_20231227_115737_ABCD,70
3,gpt_20231227_115737_ABCD,-10
1,gpt_20231227_115737_ABCD,100
2,gpt_20231227_115737_ABCD,110
2,gpt_20231227_115737_ABCD,120
2,gpt_20231227_115737_ABCD,90
2,gpt_20231227_115737_ABCD,100
2,gpt_20231227_115737_ABCD,90
2,gpt_20231227_115737_ABCD,120
2,gpt_20231227_115737_ABCD,-1140
2,gpt_20231227_115737_ABCD,80
2,gpt_20231227_115737_ABCD,110
1,gpt_20231227_115737_ABCD,120
1,gpt_20231227_115737_ABCD,-70
3,gpt_20231227_115737_ABCD,60
3,gpt_20231227_115737_ABCD,40
3,gpt_20231227_115737_ABCD,55
3,gpt_20231227_115737_ABCD,30
3,gpt_20231227_115737_ABCD,15
3,gpt_20231227_115737_ABCD,10
3,gpt_20231227_115737_ABCD,55
3,gpt_20231227_115737_ABCD,40
3,gpt_20231227_115737_ABCD,-35
3,gpt_20231227_115737_ABCD,30
3,gpt_20231227_115737_ABCD,40
3,gpt_20231227_115737_ABCD,75
3,gpt_20231227_115737_ABCD,30
3,gpt_20231227_115737_ABCD,35
3,gpt_20231227_115737_ABCD,45
3,gpt_20231227_115737_ABCD,65
3,gpt_20231227_115737_ABCD,-20
3,gpt_20231227_115737_ABCD,50
3,gpt_20231227_115737_ABCD,-5
3,gpt_20231227_115737_ABCD,10
3,gpt_20231227_115737_ABCD,45
3,gpt_20231227_115737_ABCD,80
2,gpt_20231227_115737_ABCD,100
1,gpt_20231227_115737_ABCD,90
1,gpt_20231227_115737_ABCD,-190
2,gpt_20231227_115737_ABCD,90
2,gpt_20231227_115737_ABCD,-1370
1,gpt_20231227_115737_ABCD,100
1,gpt_20231227_115737_ABCD,-120
1,gpt_20231227_115737_ABCD,120
1,gpt_20231227_115737_ABCD,-140
1,gpt_20231227_115737_ABCD,-260
3,gpt_20231227_115737_ABCD,35
3,gpt_20231227_115737_ABCD,40
3,gpt_20231227_115737_ABCD,50
3,gpt_20231227_115737_ABCD,45
3,gpt_20231227_115737_ABCD,-15
3,gpt_20231227_115737_ABCD,55
3,gpt_20231227_115737_ABCD,0
3,gpt_20231227_115737_ABCD,15
3,gpt_20231227_115737_ABCD,50
3,gpt_20231227_115737_ABCD,60
3,gpt_20231227_115737_ABCD,40
3,gpt_20231227_115737_ABCD,45
3,gpt_20231227_115737_ABCD,55
3,gpt_20231227_115737_ABCD,50
3,gpt_20231227_115737_ABCD,-10
3,gpt_20231227_115737_ABCD,60
3,gpt_20231227_115737_ABCD,5
3,gpt_20231227_115737_ABCD,20
4,gpt_20231227_115737_ABCD,45
4,gpt_20231227_115737_ABCD,55
4,gpt_20231227_115737_ABCD,60
4,gpt_20231227_115737_ABCD,40
4,gpt_20231227_115737_ABCD,55
4,gpt_20231227_115737_ABCD,50
4,gpt_20231227_115737_ABCD,-190
1,gpt_20231227_115737_ABCD,110
2,gpt_20231227_115737_ABCD,120
2,gpt_20231227_115737_ABCD,130
2,gpt_20231227_115737_ABCD,110
2,gpt_20231227_115737_ABCD,90
2,gpt_20231227_115737_ABCD,100
4,gpt_20231228_105153_ABCD,50
2,gpt_20231228_105153_ABCD,100
1,gpt_20231228_105153_ABCD,100
4,gpt_20231228_105153_ABCD,40
3,gpt_20231228_105153_ABCD,50
4,gpt_20231228_105153_ABCD,45
3,gpt_20231228_105153_ABCD,60
4,gpt_20231228_105153_ABCD,45
3,gpt_20231228_105153_ABCD,-10
3,gpt_20231228_105153_ABCD,55
4,gpt_20231228_105153_ABCD,55
3,gpt_20231228_105153_ABCD,5
3,gpt_20231228_105153_ABCD,45
4,gpt_20231228_105153_ABCD,60
3,gpt_20231228_105153_ABCD,0
3,gpt_20231228_105153_ABCD,45
4,gpt_20231228_105153_ABCD,40
3,gpt_20231228_105153_ABCD,10
3,gpt_20231228_105153_ABCD,-10
3,gpt_20231228_105153_ABCD,55
4,gpt_20231228_105153_ABCD,55
3,gpt_20231228_105153_ABCD,30
3,gpt_20231228_105153_ABCD,-10
3,gpt_20231228_105153_ABCD,45
4,gpt_20231228_105153_ABCD,50
3,gpt_20231228_105153_ABCD,45
3,gpt_20231228_105153_ABCD,40
4,gpt_20231228_105153_ABCD,-190
2,gpt_20231228_105153_ABCD,80
2,gpt_20231228_105153_ABCD,110
2,gpt_20231228_105153_ABCD,120
2,gpt_20231228_105153_ABCD,90
2,gpt_20231228_105153_ABCD,100
2,gpt_20231228_105153_ABCD,90
2,gpt_20231228_105153_ABCD,120
2,gpt_20231228_105153_ABCD,-1140
3,gpt_20231228_105153_ABCD,25
3,gpt_20231228_105153_ABCD,-15
3,gpt_20231228_105153_ABCD,70
4,gpt_20231228_105153_ABCD,55
3,gpt_20231228_105153_ABCD,-10
3,gpt_20231228_105153_ABCD,60
3,gpt_20231228_105153_ABCD,40
3,gpt_20231228_105153_ABCD,55
4,gpt_20231228_105153_ABCD,40
3,gpt_20231228_105153_ABCD,30
3,gpt_20231228_105153_ABCD,15
3,gpt_20231228_105153_ABCD,10
3,gpt_20231228_105153_ABCD,55
4,gpt_20231228_105153_ABCD,60
3,gpt_20231228_105153_ABCD,40
3,gpt_20231228_105153_ABCD,-35
3,gpt_20231228_105153_ABCD,30
3,gpt_20231228_105153_ABCD,40
3,gpt_20231228_105153_ABCD,75
4,gpt_20231228_105153_ABCD,40
4,gpt_20231228_105153_ABCD,45
3,gpt_20231228_105153_ABCD,30
3,gpt_20231228_105153_ABCD,35
3,gpt_20231228_105153_ABCD,45
3,gpt_20231228_105153_ABCD,65
4,gpt_20231228_105153_ABCD,55
3,gpt_20231228_105153_ABCD,-20
3,gpt_20231228_105153_ABCD,50
3,gpt_20231228_105153_ABCD,-5
3,gpt_20231228_105153_ABCD,10
3,gpt_20231228_105153_ABCD,45
3,gpt_20231228_105153_ABCD,80
2,gpt_20231228_105153_ABCD,80
2,gpt_20231228_105153_ABCD,110
2,gpt_20231228_105153_ABCD,100
2,gpt_20231228_105153_ABCD,90
2,gpt_20231228_105153_ABCD,-1370
3,gpt_20231228_105153_ABCD,35
3,gpt_20231228_105153_ABCD,40
3,gpt_20231228_105153_ABCD,50
3,gpt_20231228_105153_ABCD,45
3,gpt_20231228_105153_ABCD,-15
3,gpt_20231228_105153_ABCD,55
3,gpt_20231228_105153_ABCD,0
3,gpt_20231228_105153_ABCD,15
3,gpt_20231228_105153_ABCD,50
3,gpt_20231228_105153_ABCD,60
3,gpt_20231228_105153_ABCD,40
3,gpt_20231228_105153_ABCD,45
3,gpt_20231228_105153_ABCD,55
3,gpt_20231228_105153_ABCD,50
3,gpt_20231228_105153_ABCD,-10
3,gpt_20231228_105153_ABCD,60
3,gpt_20231228_105153_ABCD,5
3,gpt_20231228_105153_ABCD,20
