trial,deck,gain,loss,probabilities
25,A,90,0,"[('D', 0.716467), ('C', 0.202697), ('A', 0.056088), ('B', 0.024748)]"
26,A,110,300,"[('C', 0.66236), ('A', 0.315677), ('B', 0.018745), ('D', 0.003219)]"
27,C,60,50,"[('C', 0.71244), ('A', 0.186509), ('B', 0.07514), ('D', 0.025911)]"
28,C,40,50,"[('C', 0.593229), ('B', 0.213147), ('A', 0.137211), ('D', 0.056412)]"
29,D,50,0,"[('B', 0.576757), ('C', 0.219071), ('A', 0.18423), ('D', 0.019942)]"
30,C,55,0,"[('C', 0.429523), ('A', 0.40289), ('D', 0.10794), ('B', 0.059647)]"
31,D,60,250,"[('D', 0.810496), ('C', 0.12781), ('A', 0.036106), ('B', 0.025587)]"
32,D,55,0,"[('C', 0.530465), ('A', 0.410785), ('B', 0.035532), ('D', 0.023217)]"
33,A,100,0,"[('D', 0.387187), ('C', 0.37175), ('A', 0.197848), ('B', 0.043215)]"
34,A,80,200,"[('A', 0.879778), ('C', 0.108902), ('B', 0.010661), ('D', 0.000659)]"
35,C,55,25,"[('C', 0.798818), ('A', 0.162729), ('B', 0.022919), ('D', 0.015535)]"
36,C,65,75,"[('D', 0.437918), ('C', 0.339085), ('B', 0.179694), ('A', 0.043303)]"
37,C,45,0,"[('D', 0.454209), ('B', 0.250318), ('C', 0.223545), ('A', 0.071929)]"
38,D,40,0,"[('D', 0.921788), ('A', 0.037544), ('C', 0.025597), ('B', 0.015071)]"
39,D,60,0,"[('D', 0.929947), ('C', 0.033738), ('A', 0.0282), ('B', 0.008116)]"
40,D,40,0,"[('A', 0.476422), ('D', 0.423787), ('C', 0.08585), ('B', 0.013941)]"
41,A,120,0,"[('D', 0.559291), ('A', 0.338576), ('C', 0.099154), ('B', 0.002979)]"
42,A,110,250,"[('A', 0.908979), ('C', 0.09009), ('B', 0.000758), ('D', 0.000173)]"
43,C,70,25,"[('C', 0.942057), ('A', 0.044253), ('B', 0.010833), ('D', 0.002857)]"
44,C,40,0,"[('C', 0.926919), ('B', 0.044286), ('A', 0.018169), ('D', 0.010625)]"
45,D,45,0,"[('D', 0.9575), ('C', 0.027085), ('A', 0.011176), ('B', 0.004238)]"
46,C,50,25,"[('D', 0.492353), ('C', 0.291658), ('A', 0.203829), ('B', 0.012159)]"
47,C,60,75,"[('C', 0.580081), ('D', 0.209738), ('A', 0.123464), ('B', 0.086717)]"
48,A,90,350,"[('C', 0.883636), ('D', 0.081983), ('A', 0.024342), ('B', 0.010039)]"
49,C,70,0,"[('C', 0.94605), ('A', 0.040808), ('B', 0.009112), ('D', 0.004031)]"
50,C,40,50,"[('C', 0.801528), ('A', 0.146709), ('D', 0.037016), ('B', 0.014747)]"
51,D,55,0,"[('D', 0.868726), ('C', 0.052374), ('B', 0.048255), ('A', 0.030644)]"
52,A,110,0,"[('A', 0.448911), ('D', 0.441258), ('C', 0.104688), ('B', 0.005143)]"
53,A,130,350,"[('A', 0.9949), ('C', 0.004691), ('B', 0.000387), ('D', 2.2e-05)]"
54,C,60,0,"[('C', 0.996759), ('B', 0.001941), ('A', 0.001233), ('D', 6.7e-05)]"
55,C,65,25,"[('C', 0.973684), ('A', 0.018507), ('D', 0.00494), ('B', 0.002869)]"
56,B,100,0,"[('C', 0.856666), ('D', 0.126735), ('B', 0.008499), ('A', 0.0081)]"
57,C,55,0,"[('A', 0.692823), ('C', 0.162737), ('B', 0.143068), ('D', 0.001372)]"
58,C,80,50,"[('D', 0.723724), ('C', 0.232179), ('A', 0.042215), ('B', 0.001882)]"
59,A,90,0,"[('C', 0.924711), ('A', 0.062386), ('B', 0.009772), ('D', 0.00313)]"
60,A,100,250,"[('A', 0.99236), ('C', 0.00728), ('D', 0.000326), ('B', 3.4e-05)]"
61,C,40,25,"[('C', 0.99301), ('B', 0.005288), ('A', 0.001314), ('D', 0.000388)]"
62,D,65,0,"[('C', 0.871845), ('D', 0.053908), ('B', 0.05272), ('A', 0.021528)]"
63,A,120,200,"[('A', 0.834712), ('C', 0.091638), ('D', 0.068671), ('B', 0.00498)]"
64,C,60,50,"[('C', 0.935157), ('A', 0.057499), ('B', 0.004648), ('D', 0.002697)]"
65,C,55,0,"[('C', 0.587263), ('D', 0.18112), ('B', 0.117117), ('A', 0.1145)]"
66,A,110,0,"[('A', 0.91402), ('D', 0.072871), ('B', 0.007663), ('C', 0.005446)]"
67,A,90,300,"[('A', 0.991225), ('C', 0.008283), ('D', 0.000344), ('B', 0.000148)]"
68,C,65,25,"[('C', 0.998448), ('B', 0.001155), ('A', 0.000346), ('D', 5.1e-05)]"
69,B,90,0,"[('C', 0.559869), ('B', 0.29937), ('D', 0.124153), ('A', 0.016608)]"
70,A,130,150,"[('A', 0.614538), ('C', 0.297203), ('B', 0.08783), ('D', 0.000429)]"
71,C,40,75,"[('C', 0.975266), ('A', 0.017538), ('D', 0.003756), ('B', 0.00344)]"
72,D,70,0,"[('C', 0.626345), ('A', 0.126959), ('D', 0.126317), ('B', 0.120378)]"
73,A,120,250,"[('A', 0.949921), ('C', 0.040648), ('D', 0.005337), ('B', 0.004094)]"
74,C,80,50,"[('C', 0.994022), ('A', 0.005014), ('B', 0.000796), ('D', 0.000168)]"
75,C,65,25,"[('C', 0.977542), ('A', 0.012468), ('B', 0.007505), ('D', 0.002485)]"
76,B,120,0,"[('B', 0.783663), ('D', 0.151065), ('A', 0.053827), ('C', 0.011446)]"
77,A,100,0,"[('A', 0.981732), ('C', 0.013513), ('B', 0.00449), ('D', 0.000265)]"
78,A,120,250,"[('A', 0.984487), ('C', 0.014223), ('B', 0.000741), ('D', 0.000549)]"
79,C,75,0,"[('C', 0.990366), ('A', 0.009098), ('B', 0.000392), ('D', 0.000144)]"
80,A,140,300,"[('A', 0.966047), ('C', 0.030928), ('B', 0.002984), ('D', 4.2e-05)]"
81,C,55,25,"[('C', 0.993702), ('B', 0.00317), ('A', 0.002465), ('D', 0.000662)]"
82,B,110,1250,"[('B', 0.961798), ('D', 0.021185), ('C', 0.013657), ('A', 0.00336)]"
83,C,60,25,"[('C', 0.756944), ('A', 0.232529), ('B', 0.009082), ('D', 0.001445)]"
84,A,110,0,"[('B', 0.314986), ('C', 0.26484), ('A', 0.251516), ('D', 0.168659)]"
85,A,110,350,"[('A', 0.914129), ('C', 0.080848), ('B', 0.004025), ('D', 0.000998)]"
86,C,70,25,"[('C', 0.991387), ('B', 0.004134), ('A', 0.002905), ('D', 0.001574)]"
87,B,80,0,"[('B', 0.859644), ('C', 0.079353), ('A', 0.054122), ('D', 0.00688)]"
88,C,65,0,"[('A', 0.497234), ('C', 0.456287), ('B', 0.032269), ('D', 0.01421)]"
89,D,50,0,"[('D', 0.891641), ('C', 0.085935), ('B', 0.013626), ('A', 0.008798)]"
90,C,55,75,"[('C', 0.872384), ('A', 0.069519), ('D', 0.056441), ('B', 0.001655)]"
91,B,110,0,"[('C', 0.494287), ('B', 0.291184), ('A', 0.109156), ('D', 0.105373)]"
92,A,100,0,"[('A', 0.921759), ('C', 0.076852), ('B', 0.001332), ('D', 5.7e-05)]"
93,A,120,200,"[('A', 0.988179), ('C', 0.011247), ('B', 0.000537), ('D', 3.7e-05)]"
94,C,75,25,"[('C', 0.98734), ('A', 0.011049), ('B', 0.00156), ('D', 5.1e-05)]"
95,B,100,0,"[('B', 0.964572), ('C', 0.02525), ('A', 0.006181), ('D', 0.003998)]"
96,A,130,250,"[('C', 0.647258), ('A', 0.326705), ('B', 0.025808), ('D', 0.000229)]"
97,C,45,50,"[('C', 0.999812), ('B', 0.0001), ('A', 7e-05), ('D', 1.8e-05)]"
98,D,70,275,"[('B', 0.510538), ('D', 0.467015), ('C', 0.017023), ('A', 0.005425)]"
99,C,85,75,"[('C', 0.933825), ('B', 0.045455), ('A', 0.012665), ('D', 0.008054)]"
100,B,90,0,"[('C', 0.634606), ('B', 0.24196), ('A', 0.090836), ('D', 0.032598)]"
