trial,deck,gain,loss,probabilities
21,C,50,50,"[('C', 0.976929), ('D', 0.019278), ('B', 0.003227), ('A', 0.000566)]"
22,C,45,0,"[('C', 0.931272), ('D', 0.040658), ('A', 0.017555), ('B', 0.010515)]"
23,C,60,50,"[('C', 0.961166), ('D', 0.035107), ('B', 0.002024), ('A', 0.001703)]"
24,C,40,50,"[('C', 0.959161), ('D', 0.033752), ('B', 0.004971), ('A', 0.002116)]"
25,A,80,150,"[('C', 0.944821), ('D', 0.039761), ('A', 0.009447), ('B', 0.005971)]"
26,C,55,0,"[('A', 0.702761), ('C', 0.13215), ('B', 0.087906), ('D', 0.077184)]"
27,C,55,25,"[('C', 0.971569), ('D', 0.019523), ('A', 0.006678), ('B', 0.00223)]"
28,C,65,75,"[('C', 0.969025), ('D', 0.025993), ('A', 0.003154), ('B', 0.001828)]"
29,B,110,0,"[('C', 0.760716), ('A', 0.149535), ('D', 0.067212), ('B', 0.022538)]"
30,A,90,0,"[('B', 0.905263), ('A', 0.087545), ('C', 0.005747), ('D', 0.001445)]"
31,A,110,300,"[('A', 0.973923), ('B', 0.021574), ('D', 0.002842), ('C', 0.001661)]"
32,A,100,0,"[('A', 0.521211), ('C', 0.311129), ('B', 0.148031), ('D', 0.019629)]"
33,A,80,200,"[('A', 0.980156), ('B', 0.016281), ('C', 0.002059), ('D', 0.001505)]"
34,B,120,0,"[('A', 0.642883), ('C', 0.237284), ('D', 0.080708), ('B', 0.039125)]"
35,B,90,0,"[('A', 0.748515), ('B', 0.242829), ('C', 0.004588), ('D', 0.004067)]"
36,B,100,0,"[('B', 0.890368), ('A', 0.104916), ('C', 0.004101), ('D', 0.000614)]"
37,B,90,0,"[('B', 0.996321), ('A', 0.00342), ('C', 0.000205), ('D', 5.4e-05)]"
38,B,120,0,"[('B', 0.995508), ('C', 0.001791), ('D', 0.001707), ('A', 0.000994)]"
39,B,110,1250,"[('B', 0.993001), ('A', 0.006461), ('C', 0.000396), ('D', 0.000141)]"
40,B,80,0,"[('C', 0.586546), ('A', 0.36971), ('D', 0.02794), ('B', 0.015804)]"
41,B,110,0,"[('B', 0.755785), ('A', 0.151643), ('C', 0.083588), ('D', 0.008984)]"
42,B,100,0,"[('B', 0.986641), ('A', 0.007689), ('C', 0.004622), ('D', 0.001047)]"
43,B,90,0,"[('B', 0.979796), ('C', 0.009288), ('A', 0.007965), ('D', 0.002951)]"
44,B,130,1500,"[('B', 0.983296), ('C', 0.012134), ('D', 0.003618), ('A', 0.000951)]"
45,D,55,0,"[('A', 0.534146), ('C', 0.264298), ('B', 0.11179), ('D', 0.089766)]"
46,D,40,0,"[('D', 0.621344), ('C', 0.248661), ('A', 0.101832), ('B', 0.028164)]"
47,D,60,0,"[('D', 0.838315), ('C', 0.095868), ('A', 0.062876), ('B', 0.002941)]"
48,D,40,0,"[('D', 0.941318), ('C', 0.055326), ('A', 0.002456), ('B', 0.0009)]"
49,D,45,0,"[('D', 0.937372), ('C', 0.048355), ('A', 0.012601), ('B', 0.001673)]"
50,C,45,0,"[('D', 0.910223), ('C', 0.086417), ('A', 0.002401), ('B', 0.000959)]"
51,C,70,25,"[('C', 0.97736), ('D', 0.021892), ('B', 0.000478), ('A', 0.00027)]"
52,C,40,0,"[('C', 0.98611), ('D', 0.009197), ('A', 0.003492), ('B', 0.001202)]"
53,C,50,25,"[('C', 0.979952), ('D', 0.01194), ('A', 0.006788), ('B', 0.00132)]"
54,C,60,75,"[('C', 0.978898), ('D', 0.013745), ('A', 0.005889), ('B', 0.001468)]"
55,C,70,0,"[('C', 0.681455), ('A', 0.181147), ('D', 0.075803), ('B', 0.061595)]"
56,C,40,50,"[('C', 0.868355), ('D', 0.128081), ('B', 0.002111), ('A', 0.001454)]"
57,C,60,0,"[('C', 0.652021), ('A', 0.255797), ('D', 0.081848), ('B', 0.010334)]"
58,C,65,25,"[('C', 0.983632), ('D', 0.015319), ('A', 0.00056), ('B', 0.000489)]"
59,C,55,0,"[('C', 0.895351), ('D', 0.103785), ('A', 0.000693), ('B', 0.000171)]"
60,C,80,50,"[('C', 0.927861), ('D', 0.071673), ('B', 0.000302), ('A', 0.000164)]"
61,C,40,25,"[('C', 0.986421), ('D', 0.010377), ('A', 0.002522), ('B', 0.00068)]"
62,C,60,50,"[('C', 0.902433), ('A', 0.046446), ('D', 0.045676), ('B', 0.005445)]"
63,C,55,0,"[('C', 0.970715), ('D', 0.019542), ('A', 0.007633), ('B', 0.00211)]"
64,D,55,0,"[('C', 0.880745), ('D', 0.111034), ('A', 0.005141), ('B', 0.00308)]"
65,D,65,0,"[('D', 0.996715), ('C', 0.00242), ('A', 0.000645), ('B', 0.00022)]"
66,D,70,0,"[('D', 0.995735), ('A', 0.002873), ('B', 0.000748), ('C', 0.000644)]"
67,D,50,0,"[('D', 0.994789), ('A', 0.004033), ('B', 0.000941), ('C', 0.000237)]"
68,D,70,275,"[('D', 0.986538), ('C', 0.005449), ('B', 0.004697), ('A', 0.003315)]"
69,C,65,25,"[('C', 0.619836), ('A', 0.199226), ('B', 0.151085), ('D', 0.029853)]"
70,D,60,0,"[('C', 0.972207), ('D', 0.014498), ('B', 0.007474), ('A', 0.005821)]"
71,C,40,75,"[('D', 0.803162), ('C', 0.195178), ('A', 0.000896), ('B', 0.000764)]"
72,C,80,50,"[('C', 0.908481), ('A', 0.0482), ('B', 0.023079), ('D', 0.020239)]"
73,C,65,25,"[('C', 0.995349), ('D', 0.001915), ('B', 0.001913), ('A', 0.000823)]"
74,C,75,0,"[('C', 0.94126), ('D', 0.058364), ('B', 0.000326), ('A', 5e-05)]"
75,D,55,0,"[('D', 0.660704), ('C', 0.338636), ('A', 0.000377), ('B', 0.000284)]"
76,D,65,0,"[('D', 0.998647), ('C', 0.001055), ('A', 0.000177), ('B', 0.000121)]"
77,D,80,0,"[('D', 0.998277), ('C', 0.001058), ('B', 0.000418), ('A', 0.000247)]"
78,D,40,0,"[('D', 0.998106), ('B', 0.001182), ('A', 0.000538), ('C', 0.000175)]"
79,D,80,0,"[('D', 0.933607), ('C', 0.057144), ('A', 0.008342), ('B', 0.000907)]"
80,D,40,0,"[('D', 0.991564), ('A', 0.004137), ('B', 0.002471), ('C', 0.001827)]"
81,D,65,0,"[('D', 0.987041), ('C', 0.005917), ('A', 0.005876), ('B', 0.001167)]"
82,D,55,300,"[('D', 0.994017), ('C', 0.005008), ('B', 0.00049), ('A', 0.000485)]"
83,C,55,25,"[('C', 0.752324), ('B', 0.159514), ('A', 0.075201), ('D', 0.012961)]"
84,C,60,25,"[('C', 0.987049), ('D', 0.006849), ('B', 0.00573), ('A', 0.000372)]"
85,C,70,25,"[('C', 0.998938), ('D', 0.000379), ('B', 0.000351), ('A', 0.000333)]"
86,C,65,0,"[('C', 0.998525), ('D', 0.001026), ('B', 0.000358), ('A', 9.1e-05)]"
87,D,60,0,"[('D', 0.752606), ('C', 0.247005), ('B', 0.000272), ('A', 0.000117)]"
88,D,65,0,"[('D', 0.988478), ('C', 0.011165), ('A', 0.00018), ('B', 0.000177)]"
89,D,75,0,"[('D', 0.999505), ('C', 0.000307), ('B', 9.5e-05), ('A', 9.3e-05)]"
90,D,60,0,"[('D', 0.995763), ('B', 0.00214), ('A', 0.001583), ('C', 0.000514)]"
91,D,65,0,"[('D', 0.994167), ('C', 0.004196), ('A', 0.001466), ('B', 0.00017)]"
92,D,75,325,"[('D', 0.991494), ('C', 0.007163), ('A', 0.001259), ('B', 8.4e-05)]"
93,C,55,75,"[('C', 0.973594), ('B', 0.017864), ('A', 0.006864), ('D', 0.001678)]"
94,C,75,25,"[('C', 0.985192), ('D', 0.005403), ('A', 0.005214), ('B', 0.004191)]"
95,C,45,50,"[('C', 0.997121), ('D', 0.001762), ('B', 0.001083), ('A', 3.4e-05)]"
96,C,85,75,"[('C', 0.944688), ('A', 0.051157), ('B', 0.002976), ('D', 0.001179)]"
97,C,70,25,"[('C', 0.983914), ('A', 0.008693), ('B', 0.006012), ('D', 0.001381)]"
98,C,80,0,"[('C', 0.998769), ('D', 0.001167), ('B', 5e-05), ('A', 1.4e-05)]"
99,D,85,0,"[('C', 0.81165), ('D', 0.18763), ('B', 0.000668), ('A', 5.2e-05)]"
100,D,45,0,"[('D', 0.999769), ('B', 9.2e-05), ('C', 9e-05), ('A', 4.9e-05)]"
