trial,deck,gain,loss,probabilities
27,E,100,0,"[('H', 0.683405), ('G', 0.227188), ('E', 0.073472), ('F', 0.015934)]"
28,E,80,200,"[('E', 0.995456), ('H', 0.002986), ('F', 0.001009), ('G', 0.000549)]"
29,G,65,75,"[('G', 0.914626), ('H', 0.055757), ('F', 0.016749), ('E', 0.012869)]"
30,G,45,0,"[('H', 0.879279), ('G', 0.098171), ('F', 0.020763), ('E', 0.001787)]"
31,H,40,0,"[('H', 0.843741), ('G', 0.143721), ('F', 0.009122), ('E', 0.003416)]"
32,H,55,0,"[('H', 0.679983), ('G', 0.273056), ('E', 0.039817), ('F', 0.007144)]"
33,G,70,25,"[('G', 0.960347), ('H', 0.037449), ('F', 0.001717), ('E', 0.000486)]"
34,G,40,0,"[('H', 0.887203), ('G', 0.111083), ('F', 0.001279), ('E', 0.000435)]"
35,E,120,0,"[('H', 0.543407), ('E', 0.43027), ('G', 0.020072), ('F', 0.006251)]"
36,E,110,250,"[('E', 0.999807), ('F', 9.9e-05), ('H', 7e-05), ('G', 2.5e-05)]"
37,G,50,25,"[('G', 0.970984), ('H', 0.020436), ('F', 0.004644), ('E', 0.003936)]"
38,G,60,75,"[('H', 0.799416), ('G', 0.198172), ('F', 0.001535), ('E', 0.000877)]"
39,G,70,0,"[('H', 0.729568), ('G', 0.254158), ('F', 0.01207), ('E', 0.004204)]"
40,G,40,50,"[('H', 0.905747), ('G', 0.075088), ('E', 0.017166), ('F', 0.001998)]"
41,H,50,0,"[('H', 0.985564), ('G', 0.012553), ('E', 0.001246), ('F', 0.000638)]"
42,H,60,250,"[('H', 0.983226), ('G', 0.013187), ('E', 0.002528), ('F', 0.00106)]"
43,H,55,0,"[('G', 0.930011), ('H', 0.068303), ('F', 0.001286), ('E', 0.0004)]"
44,E,90,350,"[('G', 0.621362), ('H', 0.328513), ('E', 0.044359), ('F', 0.005766)]"
45,G,60,0,"[('G', 0.8452), ('H', 0.123576), ('E', 0.018734), ('F', 0.012489)]"
46,G,65,25,"[('G', 0.693829), ('E', 0.160344), ('H', 0.144059), ('F', 0.001768)]"
47,H,40,0,"[('H', 0.929133), ('G', 0.06982), ('E', 0.000559), ('F', 0.000487)]"
48,H,60,0,"[('H', 0.978119), ('E', 0.020524), ('G', 0.001252), ('F', 0.000105)]"
49,G,55,0,"[('G', 0.837384), ('E', 0.159838), ('H', 0.001867), ('F', 0.000911)]"
50,G,80,50,"[('G', 0.99754), ('H', 0.002091), ('F', 0.000234), ('E', 0.000136)]"
51,H,40,0,"[('H', 0.719578), ('G', 0.279619), ('E', 0.000441), ('F', 0.000362)]"
52,E,110,0,"[('E', 0.98949), ('H', 0.01019), ('F', 0.000234), ('G', 8.6e-05)]"
53,E,130,350,"[('E', 0.999875), ('H', 5.6e-05), ('F', 3.5e-05), ('G', 3.4e-05)]"
54,G,40,25,"[('G', 0.968814), ('H', 0.0273), ('F', 0.002661), ('E', 0.001225)]"
55,G,60,50,"[('G', 0.889186), ('H', 0.102992), ('F', 0.004029), ('E', 0.003793)]"
56,H,45,0,"[('H', 0.832161), ('G', 0.16644), ('F', 0.000786), ('E', 0.000612)]"
57,H,55,0,"[('H', 0.924029), ('E', 0.052379), ('G', 0.022968), ('F', 0.000624)]"
58,G,55,0,"[('G', 0.999462), ('H', 0.000449), ('E', 6.9e-05), ('F', 2e-05)]"
59,G,65,25,"[('G', 0.983307), ('H', 0.016383), ('E', 0.00016), ('F', 0.00015)]"
60,H,65,0,"[('H', 0.996475), ('G', 0.00306), ('E', 0.000438), ('F', 2.7e-05)]"
61,H,70,0,"[('H', 0.971519), ('E', 0.016465), ('G', 0.011955), ('F', 6e-05)]"
62,H,50,0,"[('H', 0.916002), ('G', 0.050859), ('E', 0.032612), ('F', 0.000527)]"
63,E,90,0,"[('H', 0.798201), ('E', 0.201266), ('F', 0.000279), ('G', 0.000254)]"
64,E,100,250,"[('E', 0.999992), ('G', 4e-06), ('H', 3e-06), ('F', 1e-06)]"
65,G,40,75,"[('G', 0.996223), ('H', 0.002874), ('E', 0.000479), ('F', 0.000424)]"
66,H,70,275,"[('H', 0.558357), ('G', 0.434504), ('E', 0.005669), ('F', 0.001471)]"
67,G,80,50,"[('H', 0.712139), ('G', 0.273138), ('E', 0.012449), ('F', 0.002274)]"
68,H,60,0,"[('H', 0.780289), ('G', 0.212264), ('E', 0.006187), ('F', 0.001259)]"
69,H,55,0,"[('G', 0.531551), ('H', 0.427974), ('E', 0.040351), ('F', 0.000124)]"
70,G,65,25,"[('G', 0.978231), ('H', 0.021589), ('E', 0.00013), ('F', 5.1e-05)]"
71,H,65,0,"[('H', 0.987397), ('G', 0.012394), ('E', 0.000137), ('F', 7.1e-05)]"
72,H,80,0,"[('H', 0.997722), ('G', 0.001992), ('F', 0.000164), ('E', 0.000122)]"
73,H,40,0,"[('H', 0.998726), ('G', 0.000473), ('E', 0.000463), ('F', 0.000338)]"
74,H,80,0,"[('E', 0.996153), ('H', 0.00351), ('G', 0.000226), ('F', 0.000111)]"
75,E,120,200,"[('E', 0.899418), ('H', 0.099889), ('G', 0.000353), ('F', 0.000339)]"
76,G,75,0,"[('G', 0.899612), ('E', 0.049048), ('H', 0.028765), ('F', 0.022575)]"
77,G,55,25,"[('G', 0.969312), ('H', 0.02878), ('E', 0.001623), ('F', 0.000285)]"
78,H,40,0,"[('H', 0.993326), ('G', 0.006209), ('E', 0.000446), ('F', 1.9e-05)]"
79,H,65,0,"[('E', 0.904842), ('H', 0.094867), ('G', 0.000249), ('F', 4.2e-05)]"
80,G,60,25,"[('G', 0.77756), ('H', 0.221483), ('E', 0.000882), ('F', 7.5e-05)]"
81,H,55,300,"[('H', 0.985205), ('G', 0.014609), ('E', 0.000176), ('F', 9e-06)]"
82,H,60,0,"[('H', 0.5171), ('G', 0.478094), ('F', 0.002539), ('E', 0.002267)]"
83,H,65,0,"[('H', 0.696357), ('G', 0.293523), ('E', 0.010008), ('F', 0.000112)]"
84,G,70,25,"[('G', 0.998072), ('H', 0.001788), ('E', 0.000134), ('F', 6e-06)]"
85,H,75,0,"[('H', 0.921722), ('G', 0.078108), ('E', 0.000132), ('F', 3.9e-05)]"
86,H,60,0,"[('H', 0.999774), ('G', 0.00017), ('E', 4.3e-05), ('F', 1.3e-05)]"
87,E,110,0,"[('E', 0.977086), ('H', 0.022302), ('G', 0.000527), ('F', 8.4e-05)]"
88,E,90,300,"[('E', 0.999978), ('G', 1.4e-05), ('H', 6e-06), ('F', 2e-06)]"
89,G,65,0,"[('G', 0.998564), ('H', 0.001062), ('E', 0.000242), ('F', 0.000133)]"
90,G,55,75,"[('G', 0.994605), ('H', 0.00495), ('E', 0.000393), ('F', 5.3e-05)]"
91,H,65,0,"[('H', 0.931746), ('G', 0.066241), ('E', 0.001049), ('F', 0.000964)]"
92,G,75,25,"[('G', 0.945689), ('H', 0.053866), ('E', 0.000414), ('F', 3.1e-05)]"
93,H,75,325,"[('H', 0.992433), ('G', 0.007558), ('E', 5e-06), ('F', 4e-06)]"
94,H,85,0,"[('H', 0.961509), ('G', 0.032524), ('E', 0.004136), ('F', 0.001831)]"
95,G,45,50,"[('G', 0.686062), ('H', 0.309426), ('E', 0.004114), ('F', 0.000399)]"
96,H,45,0,"[('H', 0.976586), ('G', 0.020636), ('E', 0.001601), ('F', 0.001177)]"
97,H,55,0,"[('H', 0.910102), ('G', 0.070755), ('E', 0.019021), ('F', 0.000121)]"
98,G,85,75,"[('G', 0.999752), ('H', 0.000237), ('E', 1e-05), ('F', 2e-06)]"
99,H,70,0,"[('H', 0.763533), ('G', 0.234651), ('E', 0.001334), ('F', 0.000481)]"
100,H,55,0,"[('H', 0.970621), ('G', 0.02931), ('E', 6e-05), ('F', 9e-06)]"
