trial,deck,gain,loss,probabilities
26,C,70,25,"[('C', 0.858516), ('A', 0.12571), ('B', 0.011834), ('D', 0.00394)]"
27,C,40,0,"[('C', 0.963899), ('D', 0.034494), ('A', 0.000928), ('B', 0.000679)]"
28,D,60,250,"[('D', 0.99589), ('C', 0.002749), ('A', 0.001215), ('B', 0.000147)]"
29,B,80,0,"[('C', 0.90152), ('A', 0.061209), ('B', 0.032846), ('D', 0.004425)]"
30,B,110,0,"[('B', 0.968906), ('A', 0.015429), ('C', 0.013869), ('D', 0.001795)]"
31,B,120,0,"[('B', 0.996845), ('A', 0.001796), ('C', 0.000866), ('D', 0.000494)]"
32,B,90,0,"[('B', 0.996469), ('A', 0.003263), ('C', 0.000176), ('D', 9.2e-05)]"
33,B,100,0,"[('B', 0.999166), ('D', 0.000534), ('C', 0.000169), ('A', 0.000131)]"
34,B,90,0,"[('B', 0.994261), ('D', 0.002895), ('A', 0.001743), ('C', 0.001101)]"
35,B,120,0,"[('B', 0.998711), ('D', 0.000997), ('C', 0.000218), ('A', 7.4e-05)]"
36,B,110,1250,"[('B', 0.999532), ('A', 0.000234), ('C', 0.00015), ('D', 8.3e-05)]"
37,C,50,25,"[('C', 0.804772), ('A', 0.155091), ('B', 0.024492), ('D', 0.015645)]"
38,C,60,75,"[('C', 0.908824), ('A', 0.076241), ('D', 0.008833), ('B', 0.006103)]"
39,C,70,0,"[('C', 0.968333), ('A', 0.018324), ('D', 0.007802), ('B', 0.005541)]"
40,D,55,0,"[('D', 0.997057), ('C', 0.002026), ('A', 0.000789), ('B', 0.000128)]"
41,C,40,50,"[('C', 0.986687), ('D', 0.01279), ('A', 0.000313), ('B', 0.000209)]"
42,C,60,0,"[('C', 0.993166), ('A', 0.00648), ('D', 0.000269), ('B', 8.5e-05)]"
43,C,65,25,"[('D', 0.994683), ('C', 0.004801), ('A', 0.000368), ('B', 0.000148)]"
44,C,55,0,"[('C', 0.993246), ('D', 0.006595), ('B', 0.000118), ('A', 4.1e-05)]"
45,D,40,0,"[('D', 0.996079), ('C', 0.003807), ('A', 8.9e-05), ('B', 2.4e-05)]"
46,C,80,50,"[('C', 0.997598), ('A', 0.001107), ('D', 0.001054), ('B', 0.000241)]"
47,C,40,25,"[('C', 0.997802), ('D', 0.001485), ('B', 0.000481), ('A', 0.000232)]"
48,C,60,50,"[('C', 0.992865), ('D', 0.006156), ('B', 0.00061), ('A', 0.000369)]"
49,C,55,0,"[('C', 0.990612), ('D', 0.004721), ('B', 0.002637), ('A', 0.00203)]"
50,D,60,0,"[('D', 0.999132), ('C', 0.000738), ('A', 9.5e-05), ('B', 3.4e-05)]"
51,C,65,25,"[('C', 0.974578), ('D', 0.015611), ('A', 0.008552), ('B', 0.001259)]"
52,C,40,75,"[('C', 0.999005), ('D', 0.000869), ('B', 9.3e-05), ('A', 3.3e-05)]"
53,C,80,50,"[('C', 0.985937), ('A', 0.010497), ('D', 0.001871), ('B', 0.001694)]"
54,C,65,25,"[('C', 0.998785), ('B', 0.000501), ('D', 0.000494), ('A', 0.00022)]"
55,C,75,0,"[('C', 0.999365), ('D', 0.000581), ('B', 4.7e-05), ('A', 7e-06)]"
56,D,40,0,"[('B', 0.563617), ('D', 0.412084), ('C', 0.013988), ('A', 0.01031)]"
57,D,45,0,"[('D', 0.728391), ('C', 0.237168), ('A', 0.018589), ('B', 0.015852)]"
58,C,55,25,"[('D', 0.50886), ('C', 0.230045), ('A', 0.157692), ('B', 0.103403)]"
59,C,60,25,"[('C', 0.997933), ('D', 0.00184), ('B', 0.00021), ('A', 1.8e-05)]"
60,C,70,25,"[('C', 0.999733), ('D', 0.00017), ('B', 7.1e-05), ('A', 2.6e-05)]"
61,C,65,0,"[('C', 0.997555), ('D', 0.002285), ('B', 0.000157), ('A', 3e-06)]"
62,D,55,0,"[('D', 0.999662), ('C', 0.000183), ('A', 8.4e-05), ('B', 7e-05)]"
63,C,55,75,"[('C', 0.727634), ('D', 0.247378), ('B', 0.020797), ('A', 0.004191)]"
64,C,75,25,"[('C', 0.992559), ('A', 0.005446), ('B', 0.001427), ('D', 0.000569)]"
65,C,45,50,"[('C', 0.998746), ('D', 0.000828), ('B', 0.000371), ('A', 5.5e-05)]"
66,C,85,75,"[('C', 0.996451), ('D', 0.001599), ('A', 0.00142), ('B', 0.00053)]"
67,C,70,25,"[('C', 0.979565), ('A', 0.015275), ('D', 0.004257), ('B', 0.000903)]"
68,C,80,0,"[('C', 0.996464), ('D', 0.003319), ('B', 0.000201), ('A', 1.7e-05)]"
69,B,80,0,"[('B', 0.99363), ('D', 0.004267), ('A', 0.00195), ('C', 0.000153)]"
70,B,110,0,"[('B', 0.994769), ('A', 0.005174), ('C', 3.6e-05), ('D', 2.1e-05)]"
71,B,100,0,"[('B', 0.989323), ('A', 0.010118), ('C', 0.000344), ('D', 0.000216)]"
72,B,90,0,"[('B', 0.99288), ('A', 0.00655), ('C', 0.000436), ('D', 0.000134)]"
73,B,130,1500,"[('B', 0.996473), ('A', 0.002948), ('D', 0.000424), ('C', 0.000154)]"
74,C,60,25,"[('C', 0.969674), ('A', 0.023992), ('B', 0.00394), ('D', 0.002394)]"
75,C,65,25,"[('C', 0.997004), ('D', 0.001442), ('B', 0.000812), ('A', 0.000742)]"
76,C,75,25,"[('C', 0.999805), ('D', 0.00017), ('A', 1.3e-05), ('B', 1.2e-05)]"
77,C,70,25,"[('C', 0.999033), ('D', 0.000949), ('B', 1.6e-05), ('A', 2e-06)]"
78,C,60,75,"[('C', 0.999492), ('D', 0.0005), ('B', 6e-06), ('A', 2e-06)]"
79,C,80,25,"[('C', 0.998116), ('A', 0.001272), ('D', 0.000349), ('B', 0.000263)]"
80,C,50,50,"[('C', 0.999789), ('D', 0.000188), ('B', 2.2e-05), ('A', 2e-06)]"
81,C,90,75,"[('C', 0.998863), ('A', 0.000697), ('B', 0.000269), ('D', 0.000171)]"
82,C,75,25,"[('C', 0.998783), ('D', 0.000687), ('B', 0.000455), ('A', 7.5e-05)]"
83,C,85,25,"[('D', 0.543257), ('C', 0.456673), ('B', 6.6e-05), ('A', 4e-06)]"
84,C,65,25,"[('C', 0.982271), ('D', 0.017717), ('B', 1.1e-05), ('A', 1e-06)]"
85,C,70,25,"[('C', 0.9954), ('D', 0.004568), ('B', 3e-05), ('A', 2e-06)]"
86,C,80,25,"[('C', 0.999937), ('B', 3e-05), ('D', 2.9e-05), ('A', 4e-06)]"
87,C,75,25,"[('C', 0.999956), ('D', 2.3e-05), ('B', 2.1e-05), ('A', 0.0)]"
88,C,65,75,"[('C', 0.880978), ('D', 0.118933), ('B', 8.5e-05), ('A', 5e-06)]"
89,C,85,25,"[('C', 0.99281), ('B', 0.003143), ('D', 0.002623), ('A', 0.001423)]"
90,C,55,50,"[('C', 0.999314), ('D', 0.000663), ('B', 2.2e-05), ('A', 1e-06)]"
91,C,95,75,"[('C', 0.9984), ('D', 0.00093), ('A', 0.000362), ('B', 0.000307)]"
92,D,65,0,"[('D', 0.482642), ('A', 0.261508), ('B', 0.255519), ('C', 0.000332)]"
93,D,70,0,"[('D', 0.959844), ('B', 0.02333), ('A', 0.01681), ('C', 1.6e-05)]"
94,D,50,0,"[('D', 0.92185), ('A', 0.062364), ('B', 0.015758), ('C', 2.8e-05)]"
95,D,70,275,"[('D', 0.833628), ('B', 0.13683), ('A', 0.029522), ('C', 2e-05)]"
96,B,120,0,"[('B', 0.630321), ('A', 0.287828), ('D', 0.081291), ('C', 0.00056)]"
97,B,130,0,"[('B', 0.997958), ('A', 0.001313), ('D', 0.000724), ('C', 5e-06)]"
98,B,110,0,"[('B', 0.999493), ('A', 0.000495), ('D', 1.2e-05), ('C', 0.0)]"
99,B,90,0,"[('B', 0.99923), ('A', 0.000764), ('D', 5e-06), ('C', 1e-06)]"
100,B,100,0,"[('B', 0.999927), ('A', 6.3e-05), ('D', 9e-06), ('C', 0.0)]"
