trial,deck,gain,loss,probabilities
76,H,40,0,"[('H', 0.99999), ('G', 8e-06), ('E', 2e-06), ('F', 0.0)]"
77,E,130,250,"[('E', 0.999995), ('F', 3e-06), ('G', 1e-06), ('H', 1e-06)]"
78,F,130,0,"[('F', 0.999996), ('G', 4e-06), ('H', 0.0), ('E', 0.0)]"
79,H,80,0,"[('H', 0.999908), ('G', 9.1e-05), ('F', 0.0), ('E', 0.0)]"
80,E,110,150,"[('E', 0.999836), ('G', 0.000152), ('H', 7e-06), ('F', 5e-06)]"
81,F,110,0,"[('F', 0.99738), ('G', 0.002619), ('H', 1e-06), ('E', 0.0)]"
82,H,40,0,"[('H', 0.999973), ('G', 2.7e-05), ('E', 0.0), ('F', 0.0)]"
83,E,140,250,"[('E', 0.999991), ('F', 4e-06), ('G', 3e-06), ('H', 1e-06)]"
84,F,90,0,"[('F', 0.999999), ('H', 1e-06), ('G', 0.0), ('E', 0.0)]"
85,H,65,0,"[('H', 0.999997), ('G', 2e-06), ('E', 0.0), ('F', 0.0)]"
86,E,120,0,"[('E', 0.999995), ('G', 2e-06), ('H', 1e-06), ('F', 1e-06)]"
87,G,55,0,"[('G', 0.999994), ('F', 5e-06), ('H', 0.0), ('E', 0.0)]"
88,H,55,300,"[('H', 0.99998), ('E', 1.9e-05), ('F', 0.0), ('G', 0.0)]"
89,E,130,350,"[('E', 0.999922), ('H', 4.7e-05), ('F', 2.9e-05), ('G', 2e-06)]"
90,F,100,0,"[('F', 0.999938), ('H', 5e-05), ('G', 1e-05), ('E', 2e-06)]"
91,H,60,0,"[('H', 0.999975), ('E', 2.1e-05), ('G', 4e-06), ('F', 1e-06)]"
92,E,120,200,"[('E', 0.999996), ('G', 2e-06), ('H', 1e-06), ('F', 1e-06)]"
93,F,120,0,"[('F', 0.999999), ('G', 1e-06), ('H', 0.0), ('E', 0.0)]"
94,H,65,0,"[('H', 0.999998), ('G', 1e-06), ('E', 1e-06), ('F', 0.0)]"
95,E,140,250,"[('E', 0.999994), ('F', 3e-06), ('H', 2e-06), ('G', 2e-06)]"
96,F,120,1750,"[('F', 0.999994), ('G', 5e-06), ('H', 1e-06), ('E', 1e-06)]"
97,H,75,0,"[('H', 0.998689), ('E', 0.001169), ('F', 0.000114), ('G', 2.8e-05)]"
98,E,130,250,"[('E', 0.998702), ('H', 0.00104), ('F', 0.000246), ('G', 1.2e-05)]"
99,F,110,0,"[('F', 0.999986), ('G', 8e-06), ('H', 5e-06), ('E', 1e-06)]"
100,H,60,0,"[('H', 0.997238), ('E', 0.002162), ('G', 0.000588), ('F', 1.2e-05)]"
