trial,deck,gain,loss,probabilities
41,E,130,350,"[('H', 0.885889), ('E', 0.085986), ('G', 0.019398), ('F', 0.008727)]"
42,G,50,50,"[('G', 0.998918), ('H', 0.000924), ('F', 0.000111), ('E', 4.6e-05)]"
43,H,65,0,"[('H', 0.927542), ('E', 0.034743), ('F', 0.029568), ('G', 0.008147)]"
44,E,90,0,"[('H', 0.905802), ('E', 0.090972), ('F', 0.002215), ('G', 0.00101)]"
45,E,100,250,"[('E', 0.741426), ('H', 0.245783), ('F', 0.009938), ('G', 0.002853)]"
46,G,45,0,"[('G', 0.999796), ('H', 0.000132), ('F', 6.6e-05), ('E', 6e-06)]"
47,F,120,0,"[('F', 0.986989), ('H', 0.012562), ('E', 0.000347), ('G', 0.000102)]"
48,F,110,1250,"[('H', 0.723087), ('F', 0.276403), ('E', 0.000258), ('G', 0.000252)]"
49,H,70,0,"[('G', 0.675676), ('H', 0.303026), ('E', 0.019571), ('F', 0.001727)]"
50,G,60,50,"[('H', 0.607418), ('G', 0.182855), ('E', 0.111586), ('F', 0.098141)]"
51,H,50,0,"[('H', 0.793129), ('F', 0.085836), ('G', 0.065091), ('E', 0.055944)]"
52,E,120,200,"[('E', 0.719558), ('H', 0.219448), ('F', 0.057857), ('G', 0.003138)]"
53,G,40,50,"[('G', 0.996424), ('F', 0.001446), ('H', 0.001195), ('E', 0.000936)]"
54,H,70,275,"[('H', 0.918073), ('F', 0.051238), ('E', 0.025554), ('G', 0.005134)]"
55,H,60,0,"[('H', 0.584844), ('G', 0.23627), ('F', 0.102673), ('E', 0.076213)]"
56,E,110,0,"[('E', 0.830571), ('H', 0.107395), ('G', 0.032329), ('F', 0.029706)]"
57,E,90,300,"[('E', 0.678775), ('F', 0.272386), ('H', 0.046399), ('G', 0.00244)]"
58,G,55,0,"[('G', 0.999645), ('H', 0.000257), ('F', 8.4e-05), ('E', 1.5e-05)]"
59,F,80,0,"[('F', 0.997191), ('H', 0.002622), ('E', 0.000125), ('G', 6.2e-05)]"
60,H,55,0,"[('H', 0.999474), ('E', 0.000243), ('F', 0.000224), ('G', 5.9e-05)]"
61,H,65,0,"[('H', 0.989771), ('E', 0.007825), ('F', 0.002252), ('G', 0.000151)]"
62,E,130,150,"[('F', 0.751485), ('E', 0.229824), ('H', 0.017989), ('G', 0.000703)]"
63,G,55,25,"[('G', 0.963697), ('E', 0.031616), ('F', 0.003914), ('H', 0.000773)]"
64,H,80,0,"[('H', 0.809323), ('F', 0.189231), ('E', 0.001212), ('G', 0.000234)]"
65,E,120,250,"[('F', 0.741766), ('H', 0.223991), ('E', 0.03307), ('G', 0.001173)]"
66,G,65,75,"[('G', 0.999733), ('F', 0.000195), ('H', 5.3e-05), ('E', 1.9e-05)]"
67,H,40,0,"[('H', 0.974144), ('F', 0.023159), ('E', 0.001803), ('G', 0.000894)]"
68,E,100,0,"[('E', 0.996807), ('H', 0.00177), ('F', 0.001378), ('G', 4.4e-05)]"
69,E,120,250,"[('E', 0.998974), ('H', 0.000442), ('F', 0.000292), ('G', 0.000292)]"
70,G,45,0,"[('G', 0.999544), ('F', 0.000301), ('H', 7.9e-05), ('E', 7.6e-05)]"
71,F,110,0,"[('F', 0.932637), ('H', 0.067192), ('E', 0.000142), ('G', 2.8e-05)]"
72,F,100,0,"[('F', 0.999927), ('H', 6.5e-05), ('E', 6e-06), ('G', 2e-06)]"
73,H,80,0,"[('H', 0.999938), ('F', 5.5e-05), ('E', 7e-06), ('G', 1e-06)]"
74,H,40,0,"[('H', 0.937408), ('E', 0.06198), ('G', 0.000325), ('F', 0.000287)]"
75,E,140,300,"[('E', 0.999885), ('F', 8.1e-05), ('H', 2.9e-05), ('G', 5e-06)]"
76,G,70,25,"[('G', 0.999956), ('H', 1.9e-05), ('F', 1.8e-05), ('E', 7e-06)]"
77,H,65,0,"[('H', 0.971629), ('F', 0.028296), ('E', 6.4e-05), ('G', 1e-05)]"
78,E,110,0,"[('E', 0.982866), ('H', 0.014623), ('F', 0.002452), ('G', 5.8e-05)]"
79,E,110,350,"[('E', 0.999554), ('H', 0.000224), ('F', 0.000148), ('G', 7.4e-05)]"
80,G,40,0,"[('G', 0.999863), ('F', 0.000113), ('H', 2.1e-05), ('E', 3e-06)]"
81,F,90,0,"[('F', 0.995535), ('H', 0.004399), ('E', 4.7e-05), ('G', 2e-05)]"
82,H,55,300,"[('H', 0.999943), ('E', 3e-05), ('F', 2.4e-05), ('G', 2e-06)]"
83,H,60,0,"[('H', 0.871828), ('G', 0.072201), ('E', 0.041817), ('F', 0.014154)]"
84,E,100,0,"[('E', 0.997232), ('H', 0.002545), ('G', 0.000205), ('F', 1.9e-05)]"
85,E,120,200,"[('E', 0.999809), ('H', 0.000135), ('G', 4.5e-05), ('F', 1.2e-05)]"
86,G,50,25,"[('G', 0.999997), ('H', 2e-06), ('F', 1e-06), ('E', 0.0)]"
87,F,130,1500,"[('H', 0.994876), ('F', 0.00508), ('E', 4.2e-05), ('G', 3e-06)]"
88,H,65,0,"[('H', 0.994427), ('E', 0.00496), ('G', 0.000527), ('F', 8.6e-05)]"
89,H,75,0,"[('G', 0.722586), ('E', 0.139939), ('H', 0.129805), ('F', 0.00767)]"
90,F,120,0,"[('E', 0.49897), ('G', 0.43499), ('H', 0.050979), ('F', 0.015061)]"
91,F,130,0,"[('F', 0.918407), ('E', 0.053531), ('H', 0.024842), ('G', 0.003221)]"
92,H,60,0,"[('H', 0.973492), ('E', 0.016987), ('F', 0.009356), ('G', 0.000165)]"
93,E,130,250,"[('E', 0.512654), ('H', 0.484639), ('G', 0.002631), ('F', 7.6e-05)]"
94,G,60,75,"[('G', 0.999979), ('F', 1.2e-05), ('E', 6e-06), ('H', 3e-06)]"
95,H,65,0,"[('H', 0.995912), ('F', 0.003562), ('E', 0.000389), ('G', 0.000137)]"
96,E,110,150,"[('E', 0.893037), ('H', 0.08753), ('F', 0.019214), ('G', 0.000219)]"
97,G,70,0,"[('G', 0.936991), ('E', 0.060478), ('F', 0.001876), ('H', 0.000654)]"
98,F,110,0,"[('F', 0.999678), ('H', 0.000301), ('E', 1.1e-05), ('G', 1.1e-05)]"
99,H,75,325,"[('F', 0.99037), ('H', 0.008666), ('E', 0.000945), ('G', 1.9e-05)]"
100,F,90,0,"[('H', 0.997858), ('G', 0.000887), ('F', 0.000709), ('E', 0.000546)]"
