trial,deck,gain,loss,probabilities
46,C,60,0,"[('C', 0.995497), ('A', 0.002378), ('D', 0.001852), ('B', 0.000272)]"
47,C,65,25,"[('C', 0.791165), ('A', 0.138395), ('D', 0.0494), ('B', 0.02104)]"
48,C,55,0,"[('C', 0.991256), ('B', 0.004227), ('D', 0.003158), ('A', 0.001358)]"
49,A,120,0,"[('A', 0.8706), ('D', 0.086341), ('B', 0.041956), ('C', 0.001103)]"
50,A,110,250,"[('A', 0.668408), ('B', 0.27241), ('D', 0.056189), ('C', 0.002993)]"
51,C,80,50,"[('C', 0.836173), ('D', 0.14622), ('B', 0.012704), ('A', 0.004903)]"
52,C,40,25,"[('C', 0.994386), ('D', 0.003344), ('A', 0.001159), ('B', 0.001112)]"
53,C,60,50,"[('C', 0.994157), ('D', 0.004746), ('B', 0.000633), ('A', 0.000464)]"
54,C,55,0,"[('C', 0.994713), ('A', 0.00221), ('D', 0.002027), ('B', 0.00105)]"
55,A,90,350,"[('A', 0.964603), ('B', 0.020757), ('D', 0.014087), ('C', 0.000553)]"
56,C,65,25,"[('C', 0.769998), ('D', 0.223405), ('B', 0.004381), ('A', 0.002216)]"
57,C,40,75,"[('C', 0.995689), ('A', 0.002757), ('B', 0.000819), ('D', 0.000734)]"
58,C,80,50,"[('C', 0.976564), ('A', 0.0176), ('D', 0.00559), ('B', 0.000247)]"
59,C,65,25,"[('C', 0.997593), ('D', 0.001216), ('A', 0.001022), ('B', 0.000168)]"
60,C,75,0,"[('C', 0.998108), ('D', 0.001228), ('A', 0.000511), ('B', 0.000152)]"
61,A,110,0,"[('A', 0.993351), ('B', 0.005384), ('D', 0.001216), ('C', 4.8e-05)]"
62,A,130,350,"[('A', 0.906474), ('D', 0.073602), ('B', 0.015019), ('C', 0.004905)]"
63,C,55,25,"[('C', 0.95579), ('D', 0.040696), ('B', 0.003029), ('A', 0.000484)]"
64,C,60,25,"[('C', 0.99877), ('A', 0.000547), ('D', 0.000355), ('B', 0.000328)]"
65,C,70,25,"[('C', 0.998766), ('D', 0.001204), ('B', 1.8e-05), ('A', 1.1e-05)]"
66,C,65,0,"[('C', 0.97815), ('A', 0.016152), ('B', 0.003843), ('D', 0.001855)]"
67,A,90,0,"[('A', 0.972683), ('B', 0.018135), ('D', 0.008648), ('C', 0.000534)]"
68,A,100,250,"[('A', 0.974822), ('D', 0.023344), ('C', 0.00092), ('B', 0.000914)]"
69,C,55,75,"[('C', 0.980766), ('B', 0.010369), ('D', 0.008599), ('A', 0.000266)]"
70,C,75,25,"[('C', 0.980637), ('A', 0.010977), ('B', 0.005584), ('D', 0.002802)]"
71,C,45,50,"[('C', 0.999825), ('B', 6.2e-05), ('A', 6e-05), ('D', 5.3e-05)]"
72,C,85,75,"[('C', 0.999369), ('D', 0.00055), ('A', 5.8e-05), ('B', 2.3e-05)]"
73,C,70,25,"[('C', 0.990087), ('A', 0.006817), ('D', 0.002359), ('B', 0.000737)]"
74,C,80,0,"[('C', 0.987749), ('A', 0.008602), ('B', 0.00207), ('D', 0.001578)]"
75,A,120,200,"[('A', 0.994745), ('D', 0.002997), ('B', 0.002206), ('C', 5.2e-05)]"
76,C,60,25,"[('C', 0.94935), ('D', 0.018538), ('A', 0.016433), ('B', 0.015679)]"
77,C,65,25,"[('C', 0.998894), ('A', 0.000501), ('D', 0.000468), ('B', 0.000137)]"
78,C,75,25,"[('C', 0.993477), ('D', 0.006208), ('B', 0.000268), ('A', 4.7e-05)]"
79,C,70,25,"[('C', 0.997078), ('B', 0.001507), ('A', 0.000744), ('D', 0.00067)]"
80,C,60,75,"[('C', 0.999829), ('D', 0.000158), ('B', 8e-06), ('A', 5e-06)]"
81,C,80,25,"[('C', 0.991647), ('A', 0.006423), ('D', 0.001707), ('B', 0.000223)]"
82,C,50,50,"[('C', 0.991505), ('B', 0.005024), ('D', 0.002018), ('A', 0.001453)]"
83,C,90,75,"[('C', 0.999713), ('A', 0.000138), ('B', 9.5e-05), ('D', 5.4e-05)]"
84,C,75,25,"[('C', 0.994849), ('D', 0.003246), ('B', 0.001265), ('A', 0.000641)]"
85,C,85,25,"[('C', 0.999457), ('A', 0.00025), ('B', 0.000199), ('D', 9.4e-05)]"
86,C,65,25,"[('C', 0.999065), ('B', 0.000361), ('A', 0.000323), ('D', 0.000251)]"
87,C,70,25,"[('C', 0.999525), ('D', 0.00037), ('A', 7.6e-05), ('B', 2.9e-05)]"
88,C,80,25,"[('C', 0.999774), ('D', 0.000146), ('B', 4.9e-05), ('A', 3.1e-05)]"
89,C,75,25,"[('C', 0.999394), ('D', 0.000334), ('A', 0.000141), ('B', 0.000131)]"
90,C,65,75,"[('C', 0.993631), ('A', 0.004926), ('B', 0.00137), ('D', 7.3e-05)]"
91,A,110,0,"[('C', 0.97472), ('A', 0.019465), ('D', 0.004421), ('B', 0.001394)]"
92,A,90,300,"[('A', 0.976092), ('D', 0.019302), ('C', 0.002625), ('B', 0.001981)]"
93,C,85,25,"[('C', 0.974682), ('D', 0.023639), ('B', 0.001502), ('A', 0.000178)]"
94,C,55,50,"[('C', 0.999958), ('A', 2.8e-05), ('B', 8e-06), ('D', 5e-06)]"
95,C,95,75,"[('C', 0.998205), ('D', 0.0009), ('A', 0.000719), ('B', 0.000176)]"
96,B,80,0,"[('D', 0.394081), ('A', 0.354059), ('B', 0.251552), ('C', 0.000307)]"
97,B,110,0,"[('B', 0.94259), ('A', 0.029153), ('D', 0.028221), ('C', 3.6e-05)]"
98,A,130,150,"[('A', 0.851802), ('B', 0.108129), ('D', 0.040047), ('C', 2.2e-05)]"
99,D,60,250,"[('A', 0.657185), ('D', 0.189458), ('B', 0.153271), ('C', 8.5e-05)]"
100,A,120,250,"[('B', 0.519118), ('A', 0.425097), ('D', 0.055738), ('C', 4.8e-05)]"
