trial,deck,gain,loss,probabilities
80,E,130,350,"[('E', 0.816841), ('F', 0.115467), ('H', 0.044026), ('G', 0.023665)]"
81,H,65,0,"[('F', 0.503665), ('H', 0.316849), ('G', 0.153479), ('E', 0.026006)]"
82,G,45,0,"[('G', 0.914614), ('E', 0.051465), ('H', 0.026214), ('F', 0.007707)]"
83,G,70,25,"[('G', 0.581075), ('E', 0.36788), ('H', 0.046821), ('F', 0.004224)]"
84,E,90,0,"[('E', 0.736281), ('G', 0.206131), ('H', 0.049006), ('F', 0.008582)]"
85,E,100,250,"[('E', 0.997441), ('F', 0.001521), ('H', 0.000735), ('G', 0.000303)]"
86,F,110,0,"[('F', 0.889468), ('H', 0.080795), ('G', 0.022784), ('E', 0.006953)]"
87,E,120,200,"[('E', 0.597753), ('F', 0.313048), ('H', 0.046529), ('G', 0.04267)]"
88,F,130,0,"[('H', 0.533364), ('G', 0.230733), ('F', 0.162923), ('E', 0.072981)]"
89,E,110,0,"[('E', 0.652316), ('F', 0.308506), ('H', 0.033458), ('G', 0.00572)]"
90,E,90,300,"[('E', 0.998687), ('H', 0.000641), ('F', 0.00059), ('G', 8.1e-05)]"
91,G,40,0,"[('H', 0.49037), ('F', 0.43651), ('G', 0.06932), ('E', 0.0038)]"
92,G,50,25,"[('G', 0.874548), ('E', 0.080097), ('H', 0.041516), ('F', 0.003839)]"
93,E,130,150,"[('E', 0.977512), ('H', 0.010307), ('G', 0.010235), ('F', 0.001946)]"
94,F,150,0,"[('F', 0.456217), ('H', 0.370902), ('E', 0.119777), ('G', 0.053103)]"
95,F,110,0,"[('F', 0.852352), ('E', 0.101929), ('H', 0.044447), ('G', 0.001272)]"
96,F,150,0,"[('F', 0.992018), ('H', 0.006798), ('G', 0.001149), ('E', 3.5e-05)]"
97,F,120,0,"[('F', 0.996471), ('H', 0.003357), ('G', 0.000163), ('E', 8e-06)]"
98,F,140,0,"[('F', 0.996542), ('H', 0.002786), ('G', 0.000591), ('E', 8e-05)]"
99,F,140,0,"[('F', 0.999933), ('H', 5.6e-05), ('G', 1e-05), ('E', 1e-06)]"
100,F,150,0,"[('F', 0.999327), ('H', 0.000642), ('G', 2.6e-05), ('E', 4e-06)]"
