trial,deck,gain,loss,probabilities
29,H,40,0,"[('H', 0.999901), ('E', 7.6e-05), ('F', 1.4e-05), ('G', 9e-06)]"
30,E,130,350,"[('E', 0.999768), ('H', 0.000163), ('F', 5.1e-05), ('G', 1.8e-05)]"
31,H,60,0,"[('H', 0.998913), ('F', 0.000623), ('G', 0.000377), ('E', 8.7e-05)]"
32,E,90,0,"[('E', 0.999703), ('H', 0.000204), ('F', 8.4e-05), ('G', 8e-06)]"
33,F,100,0,"[('F', 0.995525), ('H', 0.004443), ('G', 2.9e-05), ('E', 2e-06)]"
34,H,40,0,"[('H', 0.999996), ('F', 2e-06), ('E', 1e-06), ('G', 0.0)]"
35,E,100,250,"[('E', 0.999967), ('H', 1.9e-05), ('F', 1.1e-05), ('G', 3e-06)]"
36,H,45,0,"[('H', 0.999899), ('F', 4.8e-05), ('E', 2.9e-05), ('G', 2.4e-05)]"
37,E,120,200,"[('E', 0.999813), ('H', 0.00015), ('F', 3e-05), ('G', 6e-06)]"
38,F,90,0,"[('F', 0.763488), ('H', 0.23606), ('G', 0.000308), ('E', 0.000144)]"
39,H,55,0,"[('H', 0.999939), ('E', 5.2e-05), ('G', 5e-06), ('F', 4e-06)]"
40,E,110,0,"[('E', 0.999979), ('H', 1.6e-05), ('F', 2e-06), ('G', 2e-06)]"
41,F,120,0,"[('F', 0.999876), ('H', 0.000121), ('G', 2e-06), ('E', 1e-06)]"
42,H,65,0,"[('H', 0.999999), ('E', 0.0), ('F', 0.0), ('G', 0.0)]"
43,E,90,300,"[('E', 0.999468), ('H', 0.000499), ('F', 2.4e-05), ('G', 8e-06)]"
44,H,70,0,"[('H', 0.99997), ('F', 2.5e-05), ('G', 3e-06), ('E', 2e-06)]"
45,E,130,150,"[('E', 0.999987), ('F', 6e-06), ('H', 6e-06), ('G', 1e-06)]"
46,H,50,0,"[('H', 0.939869), ('F', 0.05996), ('G', 0.000118), ('E', 5.4e-05)]"
47,E,120,250,"[('E', 0.999867), ('F', 7.4e-05), ('H', 5.7e-05), ('G', 2e-06)]"
48,F,110,1250,"[('F', 0.996947), ('H', 0.003016), ('G', 3.6e-05), ('E', 1e-06)]"
49,H,70,275,"[('H', 0.93105), ('E', 0.060023), ('G', 0.008472), ('F', 0.000456)]"
50,E,100,0,"[('E', 0.842301), ('H', 0.149592), ('F', 0.006207), ('G', 0.001899)]"
51,H,60,0,"[('F', 0.97021), ('H', 0.028866), ('G', 0.000905), ('E', 1.8e-05)]"
52,E,120,250,"[('E', 0.999973), ('F', 1.6e-05), ('H', 8e-06), ('G', 2e-06)]"
53,F,80,0,"[('F', 0.99981), ('H', 0.000177), ('G', 1.1e-05), ('E', 3e-06)]"
54,H,55,0,"[('H', 0.999938), ('E', 5.6e-05), ('F', 4e-06), ('G', 2e-06)]"
55,E,140,300,"[('E', 0.999995), ('H', 3e-06), ('F', 1e-06), ('G', 0.0)]"
56,H,65,0,"[('H', 0.999975), ('F', 1.2e-05), ('E', 1.1e-05), ('G', 2e-06)]"
57,E,110,0,"[('E', 0.999987), ('F', 1.1e-05), ('H', 1e-06), ('G', 0.0)]"
58,F,110,0,"[('F', 0.999996), ('H', 3e-06), ('G', 0.0), ('E', 0.0)]"
59,H,80,0,"[('H', 0.999959), ('E', 2.8e-05), ('F', 1.3e-05), ('G', 0.0)]"
60,E,110,350,"[('E', 0.999988), ('H', 9e-06), ('F', 3e-06), ('G', 0.0)]"
61,H,40,0,"[('H', 0.990729), ('F', 0.009266), ('G', 4e-06), ('E', 1e-06)]"
62,E,100,0,"[('E', 0.999971), ('F', 2.5e-05), ('H', 3e-06), ('G', 0.0)]"
63,F,100,0,"[('F', 0.999552), ('H', 0.000447), ('G', 1e-06), ('E', 0.0)]"
64,H,80,0,"[('H', 0.999996), ('E', 3e-06), ('F', 1e-06), ('G', 0.0)]"
65,E,120,200,"[('E', 0.999643), ('H', 0.000265), ('F', 8.4e-05), ('G', 8e-06)]"
66,F,90,0,"[('F', 0.999925), ('H', 7.1e-05), ('G', 3e-06), ('E', 1e-06)]"
67,H,40,0,"[('H', 0.999994), ('E', 5e-06), ('F', 1e-06), ('G', 0.0)]"
68,E,130,250,"[('E', 0.999613), ('H', 0.000374), ('F', 9e-06), ('G', 4e-06)]"
69,H,65,0,"[('H', 0.999259), ('F', 0.000735), ('G', 3e-06), ('E', 2e-06)]"
70,E,110,150,"[('E', 0.999996), ('F', 3e-06), ('H', 1e-06), ('G', 0.0)]"
71,F,130,1500,"[('F', 0.999985), ('H', 1.4e-05), ('G', 1e-06), ('E', 0.0)]"
72,H,55,300,"[('H', 0.996478), ('E', 0.003351), ('G', 9.7e-05), ('F', 7.4e-05)]"
73,E,140,250,"[('E', 0.997942), ('H', 0.001577), ('F', 0.000453), ('G', 2.8e-05)]"
74,F,120,0,"[('F', 0.905329), ('H', 0.093889), ('G', 0.000619), ('E', 0.000163)]"
75,H,60,0,"[('H', 0.999795), ('E', 0.000139), ('G', 3.4e-05), ('F', 3.2e-05)]"
76,E,120,0,"[('E', 0.999961), ('H', 2.1e-05), ('F', 1.5e-05), ('G', 2e-06)]"
77,F,130,0,"[('F', 0.998372), ('H', 0.001591), ('G', 3.1e-05), ('E', 6e-06)]"
78,H,65,0,"[('H', 0.999992), ('E', 5e-06), ('F', 2e-06), ('G', 0.0)]"
79,E,130,350,"[('E', 0.999999), ('H', 1e-06), ('F', 0.0), ('G', 0.0)]"
80,H,75,0,"[('H', 0.999534), ('F', 0.000462), ('E', 3e-06), ('G', 1e-06)]"
81,E,120,200,"[('E', 0.999968), ('F', 2.1e-05), ('H', 1e-05), ('G', 0.0)]"
82,F,110,0,"[('F', 0.999998), ('H', 1e-06), ('E', 0.0), ('G', 0.0)]"
83,H,60,0,"[('H', 0.999993), ('E', 6e-06), ('F', 1e-06), ('G', 0.0)]"
84,E,140,250,"[('E', 0.999996), ('H', 3e-06), ('F', 1e-06), ('G', 0.0)]"
85,H,65,0,"[('H', 0.997245), ('F', 0.002752), ('G', 1e-06), ('E', 1e-06)]"
86,E,130,250,"[('E', 0.999996), ('F', 3e-06), ('H', 1e-06), ('G', 0.0)]"
87,H,75,325,"[('H', 0.79891), ('F', 0.20102), ('E', 6e-05), ('G', 1e-05)]"
88,E,110,150,"[('E', 0.999578), ('F', 0.000295), ('H', 0.000124), ('G', 3e-06)]"
89,F,90,0,"[('F', 0.999908), ('H', 8.3e-05), ('G', 6e-06), ('E', 3e-06)]"
90,H,85,0,"[('H', 0.999931), ('E', 5.6e-05), ('F', 1.1e-05), ('G', 3e-06)]"
91,E,150,0,"[('E', 0.999918), ('H', 4.9e-05), ('F', 2.5e-05), ('G', 7e-06)]"
92,F,100,0,"[('F', 0.999479), ('H', 0.000486), ('G', 3.4e-05), ('E', 1e-06)]"
93,H,45,0,"[('H', 0.999995), ('E', 5e-06), ('F', 1e-06), ('G', 0.0)]"
94,E,140,150,"[('E', 0.999999), ('H', 1e-06), ('F', 1e-06), ('G', 0.0)]"
95,H,55,0,"[('H', 0.992632), ('F', 0.007366), ('E', 1e-06), ('G', 1e-06)]"
96,E,120,300,"[('E', 0.999994), ('F', 5e-06), ('H', 1e-06), ('G', 0.0)]"
97,F,120,0,"[('F', 0.972452), ('H', 0.027532), ('G', 1.1e-05), ('E', 5e-06)]"
98,H,70,0,"[('H', 0.999978), ('F', 2.1e-05), ('E', 1e-06), ('G', 0.0)]"
99,E,150,350,"[('E', 0.999993), ('F', 4e-06), ('H', 2e-06), ('G', 0.0)]"
100,H,55,0,"[('H', 0.999991), ('F', 7e-06), ('E', 2e-06), ('G', 0.0)]"
