trial,deck,gain,loss,probabilities
48,B,90,0,"[('B', 0.995639), ('A', 0.004269), ('C', 5.4e-05), ('D', 3.8e-05)]"
49,B,130,1500,"[('B', 0.997544), ('A', 0.002326), ('C', 7.3e-05), ('D', 5.6e-05)]"
50,D,60,0,"[('C', 0.984144), ('A', 0.013872), ('D', 0.001575), ('B', 0.000409)]"
51,C,65,75,"[('D', 0.580446), ('C', 0.358034), ('A', 0.054818), ('B', 0.006702)]"
52,A,90,0,"[('C', 0.963731), ('A', 0.013826), ('D', 0.01124), ('B', 0.011203)]"
53,A,110,300,"[('A', 0.917217), ('B', 0.05469), ('C', 0.027128), ('D', 0.000966)]"
54,C,45,0,"[('C', 0.905835), ('A', 0.06058), ('D', 0.025207), ('B', 0.008378)]"
55,C,70,25,"[('C', 0.945266), ('D', 0.031417), ('B', 0.0156), ('A', 0.007717)]"
56,C,40,0,"[('C', 0.915276), ('B', 0.047595), ('D', 0.034572), ('A', 0.002557)]"
57,D,55,0,"[('C', 0.793832), ('D', 0.205065), ('B', 0.001003), ('A', 0.0001)]"
58,D,65,0,"[('D', 0.999529), ('C', 0.000436), ('B', 2.3e-05), ('A', 1.1e-05)]"
59,D,80,0,"[('D', 0.99973), ('B', 0.000166), ('C', 9.7e-05), ('A', 7e-06)]"
60,D,40,0,"[('D', 0.959739), ('B', 0.039861), ('C', 0.00023), ('A', 0.000171)]"
61,D,80,0,"[('D', 0.995632), ('C', 0.003146), ('A', 0.00087), ('B', 0.000352)]"
62,D,40,0,"[('D', 0.977975), ('B', 0.020184), ('A', 0.001011), ('C', 0.000831)]"
63,D,65,0,"[('D', 0.994034), ('C', 0.004507), ('A', 0.001095), ('B', 0.000364)]"
64,D,55,300,"[('D', 0.990649), ('C', 0.007476), ('B', 0.001753), ('A', 0.000121)]"
65,C,50,25,"[('C', 0.981137), ('A', 0.012234), ('B', 0.006252), ('D', 0.000377)]"
66,A,100,0,"[('C', 0.833627), ('A', 0.095358), ('B', 0.056124), ('D', 0.01489)]"
67,A,80,200,"[('A', 0.940529), ('B', 0.057023), ('C', 0.002374), ('D', 7.4e-05)]"
68,D,60,0,"[('C', 0.945778), ('B', 0.031935), ('A', 0.018277), ('D', 0.00401)]"
69,D,65,0,"[('D', 0.980314), ('C', 0.016907), ('B', 0.001706), ('A', 0.001073)]"
70,D,75,0,"[('D', 0.999742), ('C', 0.000161), ('B', 7.2e-05), ('A', 2.5e-05)]"
71,D,60,0,"[('D', 0.993063), ('A', 0.004931), ('B', 0.001399), ('C', 0.000607)]"
72,D,65,0,"[('D', 0.999017), ('B', 0.000583), ('C', 0.000262), ('A', 0.000137)]"
73,D,75,325,"[('D', 0.995499), ('C', 0.002929), ('B', 0.000791), ('A', 0.000782)]"
74,C,60,75,"[('C', 0.984797), ('A', 0.00889), ('B', 0.00604), ('D', 0.000272)]"
75,A,120,0,"[('A', 0.549124), ('C', 0.424742), ('B', 0.024386), ('D', 0.001749)]"
76,A,110,250,"[('A', 0.990431), ('B', 0.009211), ('C', 0.000355), ('D', 3e-06)]"
77,C,70,0,"[('C', 0.966599), ('B', 0.020302), ('A', 0.007123), ('D', 0.005975)]"
78,C,40,50,"[('C', 0.991939), ('B', 0.004197), ('D', 0.003828), ('A', 3.6e-05)]"
79,C,60,0,"[('C', 0.993911), ('A', 0.004075), ('B', 0.001079), ('D', 0.000936)]"
80,C,65,25,"[('C', 0.906819), ('D', 0.093062), ('B', 0.000106), ('A', 1.3e-05)]"
81,C,55,0,"[('D', 0.453755), ('C', 0.423108), ('B', 0.121722), ('A', 0.001415)]"
82,D,85,0,"[('C', 0.943139), ('D', 0.056823), ('B', 2.8e-05), ('A', 1e-05)]"
83,D,45,0,"[('D', 0.998969), ('B', 0.000485), ('A', 0.000411), ('C', 0.000134)]"
84,D,55,0,"[('D', 0.999813), ('C', 0.000117), ('B', 4.4e-05), ('A', 2.5e-05)]"
85,D,70,0,"[('D', 0.999947), ('C', 3.9e-05), ('B', 1e-05), ('A', 3e-06)]"
86,D,55,0,"[('D', 0.999318), ('B', 0.000484), ('A', 0.000102), ('C', 9.7e-05)]"
87,D,70,0,"[('D', 0.999774), ('C', 0.000157), ('B', 6.2e-05), ('A', 7e-06)]"
88,D,80,0,"[('D', 0.998828), ('B', 0.000762), ('C', 0.000213), ('A', 0.000197)]"
89,D,65,0,"[('D', 0.987814), ('B', 0.006792), ('A', 0.005355), ('C', 3.9e-05)]"
90,D,70,0,"[('D', 0.999664), ('C', 0.000183), ('B', 0.000136), ('A', 1.7e-05)]"
91,D,80,350,"[('D', 0.998821), ('B', 0.000607), ('C', 0.000481), ('A', 9.1e-05)]"
92,C,80,50,"[('C', 0.996278), ('B', 0.001791), ('A', 0.001779), ('D', 0.000152)]"
93,C,40,25,"[('C', 0.873032), ('B', 0.091272), ('A', 0.034026), ('D', 0.001671)]"
94,C,60,50,"[('C', 0.966295), ('A', 0.025423), ('B', 0.006869), ('D', 0.001413)]"
95,A,90,350,"[('C', 0.992613), ('B', 0.003031), ('D', 0.002455), ('A', 0.0019)]"
96,C,55,0,"[('C', 0.986264), ('B', 0.007974), ('D', 0.003213), ('A', 0.002549)]"
97,D,90,0,"[('D', 0.81836), ('C', 0.181371), ('B', 0.000241), ('A', 2.9e-05)]"
98,D,50,0,"[('D', 0.928427), ('B', 0.070053), ('C', 0.001375), ('A', 0.000145)]"
99,D,60,0,"[('D', 0.99956), ('C', 0.000379), ('B', 5e-05), ('A', 1.1e-05)]"
100,D,75,0,"[('D', 0.999005), ('C', 0.000901), ('B', 6e-05), ('A', 3.4e-05)]"
