trial,deck,gain,loss,probabilities
43,H,40,0,"[('H', 0.984549), ('E', 0.015122), ('F', 0.000177), ('G', 0.000152)]"
44,H,80,0,"[('H', 0.998004), ('F', 0.001958), ('E', 3.4e-05), ('G', 4e-06)]"
45,F,130,1500,"[('F', 0.99603), ('H', 0.003935), ('E', 3.3e-05), ('G', 2e-06)]"
46,E,100,0,"[('E', 0.986925), ('H', 0.009809), ('G', 0.001794), ('F', 0.001472)]"
47,H,40,0,"[('H', 0.862416), ('F', 0.076398), ('E', 0.048753), ('G', 0.012433)]"
48,H,65,0,"[('H', 0.970943), ('F', 0.028035), ('E', 0.000995), ('G', 2.6e-05)]"
49,F,120,0,"[('F', 0.990411), ('H', 0.009444), ('G', 8.4e-05), ('E', 6.1e-05)]"
50,H,55,300,"[('H', 0.999736), ('E', 0.000231), ('F', 1.8e-05), ('G', 1.4e-05)]"
51,F,130,0,"[('F', 0.919448), ('E', 0.073112), ('H', 0.007378), ('G', 6.2e-05)]"
52,H,60,0,"[('H', 0.881668), ('E', 0.11418), ('F', 0.003116), ('G', 0.001036)]"
53,F,110,0,"[('F', 0.981408), ('H', 0.017957), ('E', 0.000533), ('G', 0.000102)]"
54,E,80,200,"[('H', 0.990508), ('E', 0.009344), ('G', 0.000109), ('F', 3.9e-05)]"
55,H,65,0,"[('H', 0.860154), ('F', 0.10799), ('E', 0.025327), ('G', 0.006529)]"
56,H,75,0,"[('H', 0.882795), ('F', 0.1171), ('G', 9.4e-05), ('E', 1.2e-05)]"
57,F,90,0,"[('F', 0.962745), ('H', 0.037242), ('G', 7e-06), ('E', 7e-06)]"
58,H,60,0,"[('H', 0.999652), ('F', 0.000118), ('E', 0.000116), ('G', 0.000114)]"
59,F,100,0,"[('F', 0.98237), ('H', 0.017161), ('E', 0.000423), ('G', 4.7e-05)]"
60,H,65,0,"[('H', 0.999978), ('F', 1.2e-05), ('E', 1e-05), ('G', 1e-06)]"
61,H,75,325,"[('H', 0.7116), ('F', 0.288356), ('E', 3.7e-05), ('G', 7e-06)]"
62,F,120,0,"[('F', 0.994515), ('H', 0.004033), ('E', 0.001442), ('G', 1e-05)]"
63,E,120,0,"[('H', 0.971284), ('E', 0.0278), ('F', 0.000899), ('G', 1.7e-05)]"
64,H,85,0,"[('H', 0.856276), ('F', 0.118044), ('E', 0.019912), ('G', 0.005769)]"
65,H,45,0,"[('F', 0.70173), ('H', 0.298244), ('E', 2.1e-05), ('G', 5e-06)]"
66,H,55,0,"[('H', 0.972004), ('F', 0.027986), ('E', 9e-06), ('G', 1e-06)]"
67,H,70,0,"[('H', 0.999517), ('F', 0.000479), ('G', 2e-06), ('E', 1e-06)]"
68,F,120,1750,"[('F', 0.999217), ('H', 0.000768), ('E', 1.3e-05), ('G', 1e-06)]"
69,E,110,250,"[('E', 0.997407), ('H', 0.001568), ('F', 0.000743), ('G', 0.000282)]"
70,F,110,0,"[('E', 0.907902), ('H', 0.066036), ('F', 0.016405), ('G', 0.009657)]"
71,E,90,350,"[('E', 0.660803), ('H', 0.304799), ('G', 0.017391), ('F', 0.017008)]"
72,E,110,0,"[('E', 0.687047), ('F', 0.281963), ('H', 0.01811), ('G', 0.01288)]"
73,E,130,350,"[('E', 0.949731), ('F', 0.029662), ('H', 0.019658), ('G', 0.000949)]"
74,E,90,0,"[('E', 0.985575), ('F', 0.010714), ('H', 0.002087), ('G', 0.001624)]"
75,E,100,250,"[('E', 0.974562), ('F', 0.023851), ('H', 0.001084), ('G', 0.000504)]"
76,F,140,0,"[('E', 0.982779), ('F', 0.01218), ('H', 0.003788), ('G', 0.001252)]"
77,H,55,0,"[('H', 0.872416), ('F', 0.104888), ('E', 0.017769), ('G', 0.004927)]"
78,H,70,0,"[('H', 0.889159), ('F', 0.110802), ('G', 2.4e-05), ('E', 1.5e-05)]"
79,F,130,0,"[('F', 0.905081), ('H', 0.094917), ('G', 1e-06), ('E', 1e-06)]"
80,H,80,0,"[('H', 0.995814), ('F', 0.004082), ('E', 7.9e-05), ('G', 2.5e-05)]"
81,H,65,0,"[('F', 0.680859), ('H', 0.319137), ('E', 3e-06), ('G', 1e-06)]"
82,F,100,0,"[('H', 0.888807), ('F', 0.111189), ('G', 3e-06), ('E', 1e-06)]"
83,H,70,0,"[('H', 0.999036), ('E', 0.000626), ('F', 0.000332), ('G', 7e-06)]"
84,H,80,350,"[('F', 0.703929), ('H', 0.296068), ('E', 2e-06), ('G', 1e-06)]"
85,F,110,0,"[('F', 0.999303), ('E', 0.000671), ('H', 2.5e-05), ('G', 1e-06)]"
86,E,120,200,"[('E', 0.634272), ('H', 0.356387), ('F', 0.007382), ('G', 0.001959)]"
87,F,120,0,"[('E', 0.705542), ('F', 0.266432), ('H', 0.023791), ('G', 0.004235)]"
88,E,110,0,"[('H', 0.659673), ('E', 0.31432), ('F', 0.023464), ('G', 0.002543)]"
89,E,90,300,"[('E', 0.846391), ('F', 0.138541), ('H', 0.014025), ('G', 0.001043)]"
90,E,130,150,"[('E', 0.459089), ('F', 0.444544), ('H', 0.095521), ('G', 0.000846)]"
91,E,120,250,"[('E', 0.689986), ('F', 0.23646), ('H', 0.070417), ('G', 0.003137)]"
92,F,120,0,"[('F', 0.561607), ('E', 0.405339), ('H', 0.032533), ('G', 0.000521)]"
93,H,90,0,"[('H', 0.816382), ('F', 0.097204), ('E', 0.086355), ('G', 5.8e-05)]"
94,H,50,0,"[('H', 0.918452), ('F', 0.081545), ('E', 2e-06), ('G', 1e-06)]"
95,H,60,0,"[('H', 0.985774), ('F', 0.014223), ('E', 2e-06), ('G', 1e-06)]"
96,F,140,0,"[('F', 0.986698), ('H', 0.013299), ('E', 2e-06), ('G', 1e-06)]"
97,H,75,0,"[('H', 0.999506), ('F', 0.000484), ('E', 8e-06), ('G', 2e-06)]"
98,F,110,0,"[('H', 0.576067), ('F', 0.42393), ('G', 2e-06), ('E', 1e-06)]"
99,H,60,0,"[('H', 0.962753), ('E', 0.034094), ('F', 0.003144), ('G', 9e-06)]"
100,F,130,0,"[('F', 0.968648), ('H', 0.031296), ('E', 5.5e-05), ('G', 1e-06)]"
