trial,deck,gain,loss,probabilities
26,F,120,0,"[('F', 0.853279), ('H', 0.134559), ('E', 0.009401), ('G', 0.002762)]"
27,F,90,0,"[('F', 0.856553), ('H', 0.114332), ('E', 0.02518), ('G', 0.003934)]"
28,F,100,0,"[('F', 0.946246), ('H', 0.050633), ('G', 0.001809), ('E', 0.001312)]"
29,F,90,0,"[('F', 0.895932), ('H', 0.09984), ('G', 0.002194), ('E', 0.002035)]"
30,F,120,0,"[('F', 0.971057), ('H', 0.028255), ('G', 0.000457), ('E', 0.000231)]"
31,F,110,1250,"[('F', 0.954831), ('H', 0.043295), ('E', 0.001109), ('G', 0.000765)]"
32,E,100,0,"[('E', 0.693016), ('H', 0.166793), ('F', 0.071437), ('G', 0.068754)]"
33,F,80,0,"[('E', 0.965876), ('H', 0.017419), ('G', 0.014158), ('F', 0.002547)]"
34,F,110,0,"[('F', 0.531343), ('H', 0.260267), ('E', 0.138957), ('G', 0.069433)]"
35,F,100,0,"[('F', 0.50171), ('H', 0.491961), ('G', 0.004564), ('E', 0.001765)]"
36,F,90,0,"[('F', 0.790237), ('H', 0.203937), ('G', 0.004956), ('E', 0.00087)]"
37,F,130,1500,"[('F', 0.939411), ('H', 0.056446), ('G', 0.002557), ('E', 0.001586)]"
38,H,40,0,"[('E', 0.888787), ('H', 0.07471), ('F', 0.020783), ('G', 0.015719)]"
39,H,45,0,"[('H', 0.980479), ('F', 0.015955), ('E', 0.001866), ('G', 0.001699)]"
40,H,55,0,"[('H', 0.993409), ('F', 0.002963), ('E', 0.001871), ('G', 0.001757)]"
41,H,65,0,"[('H', 0.991862), ('G', 0.003859), ('F', 0.003603), ('E', 0.000676)]"
42,H,70,0,"[('H', 0.979107), ('G', 0.007902), ('F', 0.007414), ('E', 0.005577)]"
43,H,50,0,"[('H', 0.97216), ('E', 0.015484), ('G', 0.00621), ('F', 0.006146)]"
44,H,70,275,"[('H', 0.987756), ('F', 0.008467), ('G', 0.002255), ('E', 0.001522)]"
45,F,120,0,"[('F', 0.772098), ('E', 0.164585), ('H', 0.040692), ('G', 0.022626)]"
46,E,80,200,"[('F', 0.740998), ('H', 0.202207), ('E', 0.038066), ('G', 0.018729)]"
47,E,120,0,"[('F', 0.506928), ('E', 0.404405), ('H', 0.045588), ('G', 0.043079)]"
48,E,110,250,"[('E', 0.966737), ('F', 0.020276), ('H', 0.009332), ('G', 0.003656)]"
49,E,90,350,"[('E', 0.701618), ('F', 0.274561), ('H', 0.014781), ('G', 0.00904)]"
50,F,130,0,"[('F', 0.466766), ('E', 0.432763), ('H', 0.072169), ('G', 0.028301)]"
51,F,110,0,"[('F', 0.679593), ('H', 0.284316), ('G', 0.020275), ('E', 0.015816)]"
52,F,90,0,"[('F', 0.91134), ('H', 0.083476), ('G', 0.004996), ('E', 0.000188)]"
53,F,100,0,"[('F', 0.996279), ('H', 0.003408), ('G', 0.000295), ('E', 1.7e-05)]"
54,F,120,0,"[('F', 0.990356), ('H', 0.008593), ('G', 0.001014), ('E', 3.6e-05)]"
55,H,60,0,"[('F', 0.96446), ('H', 0.034367), ('E', 0.000889), ('G', 0.000284)]"
56,H,55,0,"[('H', 0.987875), ('F', 0.004754), ('E', 0.004285), ('G', 0.003087)]"
57,H,65,0,"[('H', 0.999362), ('G', 0.000521), ('E', 8.8e-05), ('F', 2.9e-05)]"
58,H,80,0,"[('H', 0.995999), ('E', 0.001923), ('G', 0.001079), ('F', 0.000999)]"
59,H,40,0,"[('H', 0.995643), ('F', 0.00195), ('G', 0.00154), ('E', 0.000867)]"
60,H,80,0,"[('H', 0.992535), ('F', 0.003091), ('E', 0.002611), ('G', 0.001762)]"
61,H,40,0,"[('H', 0.975218), ('E', 0.018189), ('F', 0.005181), ('G', 0.001412)]"
62,H,65,0,"[('H', 0.99744), ('F', 0.001266), ('G', 0.000775), ('E', 0.00052)]"
63,H,55,300,"[('H', 0.998374), ('F', 0.001126), ('G', 0.000274), ('E', 0.000227)]"
64,F,120,1750,"[('F', 0.793006), ('E', 0.167111), ('H', 0.030252), ('G', 0.009631)]"
65,E,110,0,"[('H', 0.338249), ('E', 0.327043), ('F', 0.324406), ('G', 0.010303)]"
66,E,130,350,"[('E', 0.834602), ('F', 0.095348), ('H', 0.058155), ('G', 0.011896)]"
67,F,110,0,"[('E', 0.485947), ('F', 0.477713), ('H', 0.025036), ('G', 0.011304)]"
68,H,60,0,"[('F', 0.659831), ('E', 0.209094), ('H', 0.114998), ('G', 0.016077)]"
69,H,65,0,"[('H', 0.948824), ('F', 0.04022), ('E', 0.006088), ('G', 0.004868)]"
70,H,75,0,"[('H', 0.99994), ('G', 3.7e-05), ('F', 1.4e-05), ('E', 9e-06)]"
71,H,60,0,"[('H', 0.999959), ('G', 2.6e-05), ('E', 1.4e-05), ('F', 1e-06)]"
72,H,65,0,"[('H', 0.999921), ('E', 4.8e-05), ('G', 2.2e-05), ('F', 8e-06)]"
73,H,75,325,"[('H', 0.999997), ('F', 1e-06), ('G', 1e-06), ('E', 1e-06)]"
74,H,85,0,"[('F', 0.888822), ('E', 0.098591), ('H', 0.01127), ('G', 0.001317)]"
75,F,140,0,"[('H', 0.984649), ('F', 0.014737), ('G', 0.000327), ('E', 0.000287)]"
76,H,45,0,"[('F', 0.756531), ('H', 0.173451), ('E', 0.03704), ('G', 0.032978)]"
77,H,55,0,"[('H', 0.994911), ('F', 0.002796), ('G', 0.00187), ('E', 0.000423)]"
78,H,70,0,"[('H', 0.999953), ('F', 3.2e-05), ('G', 1.1e-05), ('E', 4e-06)]"
79,H,55,0,"[('H', 0.999956), ('E', 2e-05), ('F', 1.8e-05), ('G', 6e-06)]"
80,H,70,0,"[('H', 0.999984), ('F', 9e-06), ('E', 4e-06), ('G', 2e-06)]"
81,H,80,0,"[('H', 0.999934), ('F', 2.8e-05), ('G', 2.1e-05), ('E', 1.7e-05)]"
82,H,65,0,"[('H', 0.999105), ('F', 0.000651), ('G', 0.000148), ('E', 9.6e-05)]"
83,H,70,0,"[('H', 0.999987), ('F', 9e-06), ('E', 3e-06), ('G', 1e-06)]"
84,H,80,350,"[('H', 0.999937), ('F', 4.6e-05), ('G', 9e-06), ('E', 8e-06)]"
85,F,130,0,"[('F', 0.866793), ('E', 0.077358), ('H', 0.04994), ('G', 0.005909)]"
86,F,100,0,"[('F', 0.45189), ('E', 0.285056), ('H', 0.252122), ('G', 0.010933)]"
87,F,110,0,"[('F', 0.898909), ('H', 0.097571), ('E', 0.002116), ('G', 0.001404)]"
88,F,120,0,"[('F', 0.956204), ('H', 0.042424), ('G', 0.001011), ('E', 0.000361)]"
89,F,120,0,"[('F', 0.651622), ('H', 0.343585), ('E', 0.004197), ('G', 0.000596)]"
90,F,140,0,"[('F', 0.846933), ('H', 0.148735), ('E', 0.002624), ('G', 0.001708)]"
91,H,90,0,"[('F', 0.566215), ('H', 0.43269), ('G', 0.00063), ('E', 0.000465)]"
92,F,110,0,"[('H', 0.853207), ('F', 0.144026), ('G', 0.002335), ('E', 0.000432)]"
93,F,130,0,"[('F', 0.788482), ('H', 0.210527), ('G', 0.000877), ('E', 0.000114)]"
94,H,50,0,"[('H', 0.989687), ('F', 0.009667), ('G', 0.000418), ('E', 0.000229)]"
95,H,60,0,"[('H', 0.993316), ('F', 0.003269), ('G', 0.001788), ('E', 0.001628)]"
96,H,75,0,"[('H', 0.99976), ('E', 0.000115), ('G', 0.000112), ('F', 1.3e-05)]"
97,H,60,0,"[('H', 0.999996), ('F', 2e-06), ('E', 2e-06), ('G', 0.0)]"
98,H,75,0,"[('H', 0.999824), ('E', 0.000127), ('F', 3.8e-05), ('G', 1e-05)]"
99,H,85,0,"[('H', 0.999971), ('F', 2.2e-05), ('E', 5e-06), ('G', 2e-06)]"
100,H,70,0,"[('H', 0.99989), ('F', 0.000104), ('E', 6e-06), ('G', 0.0)]"
