trial,deck,gain,loss,probabilities
26,G,55,0,"[('G', 0.441811), ('H', 0.327623), ('F', 0.228962), ('E', 0.001603)]"
27,F,90,0,"[('H', 0.574711), ('G', 0.357983), ('F', 0.065274), ('E', 0.002032)]"
28,H,60,250,"[('H', 0.997659), ('F', 0.000982), ('E', 0.000736), ('G', 0.000622)]"
29,H,55,0,"[('H', 0.633399), ('F', 0.275341), ('G', 0.055068), ('E', 0.036193)]"
30,F,100,0,"[('H', 0.669208), ('G', 0.220128), ('F', 0.10356), ('E', 0.007104)]"
31,H,40,0,"[('H', 0.994306), ('G', 0.003635), ('F', 0.001513), ('E', 0.000546)]"
32,G,55,25,"[('G', 0.957188), ('F', 0.020498), ('H', 0.018574), ('E', 0.00374)]"
33,F,90,0,"[('F', 0.540309), ('H', 0.435923), ('G', 0.02299), ('E', 0.000778)]"
34,H,60,0,"[('H', 0.997488), ('G', 0.001358), ('E', 0.00088), ('F', 0.000274)]"
35,H,40,0,"[('G', 0.618553), ('H', 0.236034), ('F', 0.142356), ('E', 0.003057)]"
36,G,65,75,"[('G', 0.968007), ('F', 0.025885), ('H', 0.005583), ('E', 0.000525)]"
37,F,120,0,"[('F', 0.874944), ('H', 0.121559), ('G', 0.003056), ('E', 0.000441)]"
38,H,45,0,"[('H', 0.864438), ('G', 0.132301), ('F', 0.002566), ('E', 0.000695)]"
39,F,110,1250,"[('G', 0.964002), ('F', 0.029299), ('H', 0.005855), ('E', 0.000844)]"
40,H,55,0,"[('H', 0.916369), ('F', 0.04964), ('E', 0.0228), ('G', 0.011191)]"
41,F,80,0,"[('F', 0.550116), ('G', 0.222759), ('H', 0.203701), ('E', 0.023424)]"
42,H,65,0,"[('H', 0.994156), ('G', 0.004449), ('E', 0.000829), ('F', 0.000566)]"
43,G,45,0,"[('G', 0.963933), ('H', 0.020827), ('F', 0.01494), ('E', 0.0003)]"
44,H,70,0,"[('H', 0.977946), ('G', 0.014337), ('F', 0.005586), ('E', 0.002131)]"
45,F,110,0,"[('G', 0.774849), ('F', 0.207757), ('H', 0.016022), ('E', 0.001373)]"
46,H,50,0,"[('H', 0.997333), ('G', 0.002089), ('F', 0.000449), ('E', 0.000129)]"
47,G,70,25,"[('G', 0.999229), ('H', 0.000444), ('F', 0.000303), ('E', 2.3e-05)]"
48,F,100,0,"[('F', 0.982365), ('H', 0.01669), ('G', 0.000571), ('E', 0.000373)]"
49,H,70,275,"[('H', 0.999982), ('F', 8e-06), ('G', 7e-06), ('E', 3e-06)]"
50,F,90,0,"[('H', 0.967947), ('F', 0.025034), ('E', 0.005452), ('G', 0.001566)]"
51,H,60,0,"[('H', 0.963989), ('G', 0.024039), ('F', 0.00683), ('E', 0.005141)]"
52,H,55,0,"[('H', 0.951313), ('G', 0.025328), ('F', 0.022876), ('E', 0.000483)]"
53,G,40,0,"[('G', 0.891146), ('F', 0.107105), ('H', 0.001696), ('E', 5.3e-05)]"
54,F,130,1500,"[('F', 0.996305), ('H', 0.002887), ('G', 0.000765), ('E', 4.3e-05)]"
55,H,65,0,"[('H', 0.968537), ('E', 0.022681), ('F', 0.007577), ('G', 0.001205)]"
56,F,120,0,"[('F', 0.857086), ('G', 0.089052), ('H', 0.034413), ('E', 0.019449)]"
57,H,80,0,"[('H', 0.999709), ('G', 0.000167), ('E', 0.000107), ('F', 1.6e-05)]"
58,G,50,25,"[('H', 0.896785), ('G', 0.092241), ('F', 0.010844), ('E', 0.00013)]"
59,F,130,0,"[('F', 0.961952), ('H', 0.028062), ('E', 0.006113), ('G', 0.003873)]"
60,H,40,0,"[('H', 0.999979), ('G', 1.5e-05), ('F', 5e-06), ('E', 1e-06)]"
61,G,60,75,"[('G', 0.933865), ('F', 0.062146), ('H', 0.003824), ('E', 0.000164)]"
62,F,110,0,"[('F', 0.978031), ('H', 0.019984), ('E', 0.001259), ('G', 0.000726)]"
63,H,80,0,"[('H', 0.999995), ('G', 4e-06), ('F', 1e-06), ('E', 0.0)]"
64,H,40,0,"[('G', 0.578362), ('H', 0.406308), ('F', 0.015296), ('E', 3.4e-05)]"
65,G,70,0,"[('G', 0.998565), ('F', 0.001391), ('H', 3.8e-05), ('E', 7e-06)]"
66,F,90,0,"[('F', 0.996647), ('H', 0.003284), ('G', 6.5e-05), ('E', 4e-06)]"
67,H,65,0,"[('H', 0.999988), ('G', 9e-06), ('F', 3e-06), ('E', 1e-06)]"
68,G,40,50,"[('G', 0.989519), ('F', 0.009579), ('H', 0.000882), ('E', 2e-05)]"
69,H,55,300,"[('F', 0.968931), ('H', 0.029396), ('E', 0.001425), ('G', 0.000248)]"
70,F,100,0,"[('F', 0.701451), ('H', 0.283215), ('G', 0.011422), ('E', 0.003911)]"
71,H,60,0,"[('H', 0.999548), ('F', 0.000203), ('G', 0.000125), ('E', 0.000124)]"
72,H,65,0,"[('H', 0.945045), ('F', 0.030445), ('G', 0.023921), ('E', 0.000589)]"
73,G,60,0,"[('G', 0.998417), ('F', 0.001449), ('H', 0.000127), ('E', 7e-06)]"
74,F,120,0,"[('F', 0.997034), ('H', 0.001619), ('G', 0.001264), ('E', 8.3e-05)]"
75,H,75,0,"[('H', 0.999792), ('G', 0.000204), ('F', 2e-06), ('E', 1e-06)]"
76,H,60,0,"[('H', 0.961667), ('F', 0.02011), ('G', 0.018217), ('E', 7e-06)]"
77,G,65,25,"[('G', 0.951974), ('H', 0.035608), ('F', 0.012324), ('E', 9.4e-05)]"
78,F,120,1750,"[('F', 0.99995), ('H', 3.7e-05), ('E', 8e-06), ('G', 5e-06)]"
79,H,65,0,"[('H', 0.988799), ('E', 0.010769), ('F', 0.000291), ('G', 0.000141)]"
80,F,110,0,"[('F', 0.993679), ('E', 0.005012), ('G', 0.000979), ('H', 0.000329)]"
81,H,75,325,"[('H', 0.999948), ('E', 2.3e-05), ('G', 2.3e-05), ('F', 6e-06)]"
82,F,140,0,"[('F', 0.941082), ('H', 0.05591), ('E', 0.001985), ('G', 0.001023)]"
83,H,85,0,"[('H', 0.99924), ('E', 0.000457), ('F', 0.000271), ('G', 3.2e-05)]"
84,H,45,0,"[('H', 0.817973), ('G', 0.169423), ('F', 0.012538), ('E', 6.7e-05)]"
85,G,55,0,"[('G', 0.996493), ('F', 0.003461), ('H', 4.3e-05), ('E', 3e-06)]"
86,H,55,0,"[('F', 0.992632), ('H', 0.005684), ('G', 0.001648), ('E', 3.5e-05)]"
87,G,80,50,"[('G', 0.995249), ('F', 0.004645), ('H', 0.000103), ('E', 3e-06)]"
88,F,130,0,"[('F', 0.976975), ('H', 0.020974), ('G', 0.001455), ('E', 0.000597)]"
89,H,70,0,"[('H', 0.99999), ('F', 5e-06), ('G', 3e-06), ('E', 2e-06)]"
90,H,55,0,"[('H', 0.995274), ('F', 0.004014), ('G', 0.000683), ('E', 2.8e-05)]"
91,G,40,25,"[('G', 0.999709), ('F', 0.000272), ('H', 1.6e-05), ('E', 2e-06)]"
92,F,100,0,"[('F', 0.971973), ('H', 0.02691), ('E', 0.000885), ('G', 0.000232)]"
93,H,70,0,"[('H', 0.999995), ('F', 2e-06), ('G', 1e-06), ('E', 1e-06)]"
94,H,80,0,"[('H', 0.997801), ('F', 0.001521), ('G', 0.000677), ('E', 2e-06)]"
95,G,60,50,"[('G', 0.794651), ('H', 0.204026), ('F', 0.001308), ('E', 1.6e-05)]"
96,F,110,0,"[('F', 0.997929), ('H', 0.002043), ('E', 1.8e-05), ('G', 1.1e-05)]"
97,H,65,0,"[('H', 0.999999), ('E', 0.0), ('G', 0.0), ('F', 0.0)]"
98,H,70,0,"[('G', 0.834959), ('H', 0.150917), ('F', 0.014105), ('E', 1.9e-05)]"
99,F,120,0,"[('G', 0.993082), ('F', 0.006572), ('H', 0.000343), ('E', 4e-06)]"
100,H,80,350,"[('H', 0.999977), ('F', 1.9e-05), ('G', 3e-06), ('E', 1e-06)]"
