trial,deck,gain,loss,probabilities
68,C,60,25,"[('C', 0.993484), ('D', 0.006331), ('B', 0.00014), ('A', 4.5e-05)]"
69,C,70,25,"[('C', 0.997994), ('D', 0.001845), ('B', 0.000131), ('A', 2.9e-05)]"
70,C,65,0,"[('C', 0.992177), ('D', 0.007275), ('B', 0.000362), ('A', 0.000185)]"
71,C,55,75,"[('C', 0.822546), ('D', 0.175313), ('A', 0.001484), ('B', 0.000656)]"
72,C,75,25,"[('C', 0.981704), ('A', 0.013195), ('D', 0.003982), ('B', 0.001119)]"
73,C,45,50,"[('C', 0.982801), ('D', 0.016502), ('B', 0.000567), ('A', 0.00013)]"
74,C,85,75,"[('C', 0.992061), ('D', 0.003871), ('A', 0.002086), ('B', 0.001982)]"
75,D,60,0,"[('C', 0.963584), ('A', 0.026577), ('D', 0.006503), ('B', 0.003335)]"
76,D,55,0,"[('D', 0.587369), ('C', 0.402159), ('B', 0.005609), ('A', 0.004863)]"
77,D,65,0,"[('D', 0.994332), ('A', 0.003101), ('B', 0.002275), ('C', 0.000293)]"
78,D,80,0,"[('D', 0.994004), ('C', 0.003036), ('B', 0.001543), ('A', 0.001417)]"
79,D,40,0,"[('D', 0.96432), ('A', 0.022863), ('B', 0.012644), ('C', 0.000173)]"
80,D,80,0,"[('B', 0.482266), ('D', 0.324166), ('A', 0.183819), ('C', 0.009749)]"
81,D,40,0,"[('D', 0.98931), ('A', 0.005596), ('B', 0.004807), ('C', 0.000286)]"
82,A,100,0,"[('D', 0.738778), ('B', 0.164462), ('A', 0.091612), ('C', 0.005149)]"
83,A,80,200,"[('A', 0.951789), ('B', 0.044737), ('C', 0.002917), ('D', 0.000557)]"
84,C,70,25,"[('C', 0.567399), ('A', 0.283473), ('B', 0.147392), ('D', 0.001736)]"
85,C,80,0,"[('C', 0.991892), ('D', 0.006376), ('B', 0.001428), ('A', 0.000304)]"
86,C,60,25,"[('C', 0.961384), ('B', 0.0342), ('A', 0.004153), ('D', 0.000263)]"
87,C,65,25,"[('C', 0.999385), ('D', 0.000485), ('B', 8.1e-05), ('A', 4.9e-05)]"
88,C,75,25,"[('C', 0.994746), ('D', 0.003646), ('A', 0.001042), ('B', 0.000567)]"
89,C,70,25,"[('C', 0.995728), ('D', 0.004211), ('A', 4.4e-05), ('B', 1.7e-05)]"
90,C,60,75,"[('C', 0.993852), ('D', 0.006058), ('A', 5.4e-05), ('B', 3.6e-05)]"
91,C,80,25,"[('C', 0.982187), ('A', 0.013919), ('B', 0.001954), ('D', 0.001941)]"
92,C,50,50,"[('C', 0.988698), ('D', 0.011221), ('A', 4.1e-05), ('B', 3.9e-05)]"
93,C,90,75,"[('C', 0.997064), ('A', 0.001901), ('B', 0.000579), ('D', 0.000456)]"
94,C,75,25,"[('C', 0.966501), ('D', 0.028271), ('A', 0.003052), ('B', 0.002175)]"
95,C,85,25,"[('C', 0.980621), ('D', 0.018888), ('B', 0.000262), ('A', 0.000229)]"
96,C,65,25,"[('C', 0.990993), ('D', 0.008969), ('B', 2.4e-05), ('A', 1.4e-05)]"
97,C,70,25,"[('C', 0.999348), ('D', 0.000606), ('A', 3.5e-05), ('B', 1e-05)]"
98,D,65,0,"[('C', 0.998587), ('D', 0.001363), ('A', 2.7e-05), ('B', 2.3e-05)]"
99,D,55,300,"[('D', 0.914996), ('C', 0.083376), ('A', 0.00147), ('B', 0.000157)]"
100,C,80,25,"[('A', 0.729713), ('C', 0.244965), ('B', 0.024265), ('D', 0.001057)]"
