trial,deck,gain,loss,probabilities
48,E,90,350,"[('E', 0.997124), ('F', 0.001588), ('H', 0.001235), ('G', 5.3e-05)]"
49,H,50,0,"[('H', 0.999674), ('F', 0.000149), ('G', 0.000136), ('E', 4.1e-05)]"
50,F,110,0,"[('F', 0.998434), ('G', 0.00138), ('H', 0.000126), ('E', 6e-05)]"
51,H,70,275,"[('H', 0.999997), ('E', 2e-06), ('G', 1e-06), ('F', 0.0)]"
52,G,55,0,"[('F', 0.970761), ('G', 0.019081), ('E', 0.006625), ('H', 0.003533)]"
53,E,110,0,"[('E', 0.99975), ('H', 0.000169), ('F', 7.9e-05), ('G', 2e-06)]"
54,H,60,0,"[('H', 0.999999), ('G', 0.0), ('E', 0.0), ('F', 0.0)]"
55,G,55,25,"[('G', 0.838899), ('F', 0.160667), ('H', 0.000425), ('E', 9e-06)]"
56,E,130,350,"[('E', 0.99901), ('F', 0.000564), ('H', 0.000422), ('G', 4e-06)]"
57,H,55,0,"[('H', 0.999753), ('F', 0.000165), ('G', 6.1e-05), ('E', 2.2e-05)]"
58,F,100,0,"[('F', 0.999766), ('G', 0.000222), ('H', 8e-06), ('E', 3e-06)]"
59,H,65,0,"[('H', 0.999991), ('E', 5e-06), ('G', 3e-06), ('F', 1e-06)]"
60,G,65,75,"[('G', 0.999324), ('F', 0.000662), ('E', 9e-06), ('H', 5e-06)]"
61,E,90,0,"[('E', 0.999961), ('H', 2.1e-05), ('F', 1.5e-05), ('G', 3e-06)]"
62,H,80,0,"[('H', 0.999998), ('G', 1e-06), ('E', 1e-06), ('F', 0.0)]"
63,F,90,0,"[('G', 0.960328), ('F', 0.039575), ('H', 9e-05), ('E', 6e-06)]"
64,H,40,0,"[('H', 0.999998), ('G', 1e-06), ('E', 1e-06), ('F', 0.0)]"
65,G,45,0,"[('G', 0.92544), ('F', 0.07149), ('E', 0.002931), ('H', 0.000139)]"
66,E,100,250,"[('E', 0.999965), ('H', 2.3e-05), ('F', 1.1e-05), ('G', 1e-06)]"
67,H,80,0,"[('H', 0.999987), ('G', 6e-06), ('F', 4e-06), ('E', 3e-06)]"
68,F,130,1500,"[('F', 0.999803), ('G', 0.000141), ('H', 5.3e-05), ('E', 4e-06)]"
69,G,70,25,"[('G', 0.994055), ('H', 0.003217), ('E', 0.002673), ('F', 5.5e-05)]"
70,H,40,0,"[('H', 0.562652), ('E', 0.431456), ('F', 0.005501), ('G', 0.000391)]"
71,F,120,0,"[('F', 0.998702), ('E', 0.001168), ('G', 0.000108), ('H', 2.2e-05)]"
72,H,65,0,"[('H', 0.999997), ('E', 2e-06), ('G', 1e-06), ('F', 0.0)]"
73,G,40,0,"[('G', 0.999984), ('F', 1.4e-05), ('E', 1e-06), ('H', 0.0)]"
74,E,120,200,"[('E', 0.999996), ('H', 3e-06), ('F', 1e-06), ('G', 0.0)]"
75,H,55,300,"[('H', 0.999992), ('F', 4e-06), ('E', 2e-06), ('G', 2e-06)]"
76,F,130,0,"[('F', 0.969899), ('G', 0.029315), ('E', 0.000614), ('H', 0.000172)]"
77,H,60,0,"[('H', 0.999982), ('E', 8e-06), ('G', 7e-06), ('F', 2e-06)]"
78,G,50,25,"[('G', 0.99993), ('F', 6.8e-05), ('H', 1e-06), ('E', 1e-06)]"
79,E,110,0,"[('E', 0.999993), ('F', 4e-06), ('H', 3e-06), ('G', 0.0)]"
80,H,65,0,"[('H', 0.999998), ('G', 1e-06), ('E', 1e-06), ('F', 0.0)]"
81,F,110,0,"[('F', 0.99348), ('G', 0.006508), ('H', 1.1e-05), ('E', 1e-06)]"
82,H,75,0,"[('H', 0.999991), ('F', 6e-06), ('G', 3e-06), ('E', 0.0)]"
83,G,60,75,"[('G', 0.999679), ('F', 0.000315), ('H', 5e-06), ('E', 1e-06)]"
84,E,90,300,"[('E', 0.999985), ('F', 8e-06), ('H', 6e-06), ('G', 1e-06)]"
85,H,60,0,"[('H', 0.999992), ('F', 5e-06), ('G', 2e-06), ('E', 1e-06)]"
86,F,90,0,"[('F', 0.999843), ('G', 0.000137), ('H', 1.9e-05), ('E', 2e-06)]"
87,H,65,0,"[('H', 0.999981), ('F', 1.3e-05), ('E', 5e-06), ('G', 2e-06)]"
88,G,70,0,"[('G', 0.998925), ('F', 0.001072), ('H', 2e-06), ('E', 1e-06)]"
89,E,130,150,"[('E', 0.999764), ('H', 0.000119), ('F', 0.000109), ('G', 8e-06)]"
90,H,75,325,"[('H', 0.999946), ('F', 3.6e-05), ('G', 1.3e-05), ('E', 5e-06)]"
91,F,100,0,"[('F', 0.99907), ('G', 0.000809), ('H', 7.8e-05), ('E', 4.3e-05)]"
92,H,85,0,"[('H', 0.999985), ('E', 1.1e-05), ('G', 3e-06), ('F', 1e-06)]"
93,G,40,50,"[('G', 0.988658), ('F', 0.011331), ('H', 8e-06), ('E', 2e-06)]"
94,E,120,250,"[('E', 0.999996), ('F', 2e-06), ('H', 1e-06), ('G', 0.0)]"
95,H,45,0,"[('H', 0.999996), ('F', 3e-06), ('G', 1e-06), ('E', 0.0)]"
96,F,120,0,"[('F', 0.999966), ('G', 3.3e-05), ('H', 1e-06), ('E', 0.0)]"
97,H,55,0,"[('H', 0.999997), ('E', 1e-06), ('F', 1e-06), ('G', 1e-06)]"
98,G,60,0,"[('G', 0.999045), ('F', 0.000953), ('H', 2e-06), ('E', 0.0)]"
99,E,100,0,"[('E', 0.999981), ('F', 1.1e-05), ('H', 6e-06), ('G', 1e-06)]"
100,H,70,0,"[('H', 0.999999), ('G', 0.0), ('E', 0.0), ('F', 0.0)]"
