trial,deck,gain,loss,probabilities
76,G,55,0,"[('G', 0.999998), ('E', 1e-06), ('H', 1e-06), ('F', 0.0)]"
77,H,55,300,"[('H', 0.999986), ('E', 1e-05), ('F', 3e-06), ('G', 1e-06)]"
78,H,60,0,"[('H', 0.998144), ('F', 0.001022), ('E', 0.000823), ('G', 1.1e-05)]"
79,F,140,0,"[('F', 0.972465), ('E', 0.027175), ('G', 0.000308), ('H', 5.2e-05)]"
80,G,80,50,"[('G', 0.999993), ('E', 5e-06), ('H', 2e-06), ('F', 0.0)]"
81,H,65,0,"[('H', 0.999983), ('E', 1.3e-05), ('F', 4e-06), ('G', 1e-06)]"
82,F,130,0,"[('F', 0.999985), ('G', 7e-06), ('E', 6e-06), ('H', 2e-06)]"
83,G,40,25,"[('G', 1.0), ('H', 0.0), ('E', 0.0), ('F', 0.0)]"
84,H,75,0,"[('H', 0.999964), ('E', 3e-05), ('F', 6e-06), ('G', 1e-06)]"
85,F,100,0,"[('F', 0.999923), ('G', 3.6e-05), ('E', 2.4e-05), ('H', 1.7e-05)]"
86,G,60,50,"[('G', 0.999999), ('H', 1e-06), ('E', 0.0), ('F', 0.0)]"
87,H,60,0,"[('H', 0.999948), ('E', 3.4e-05), ('G', 1.4e-05), ('F', 3e-06)]"
88,F,110,0,"[('F', 0.999714), ('E', 0.00027), ('H', 1.1e-05), ('G', 5e-06)]"
89,G,55,0,"[('G', 1.0), ('H', 0.0), ('E', 0.0), ('F', 0.0)]"
90,H,65,0,"[('H', 0.999996), ('E', 3e-06), ('G', 0.0), ('F', 0.0)]"
91,F,120,0,"[('F', 0.999986), ('H', 7e-06), ('G', 4e-06), ('E', 3e-06)]"
92,G,65,25,"[('G', 1.0), ('H', 0.0), ('E', 0.0), ('F', 0.0)]"
93,H,75,325,"[('H', 0.999999), ('E', 1e-06), ('F', 0.0), ('G', 0.0)]"
94,H,85,0,"[('H', 0.994313), ('F', 0.003356), ('E', 0.002207), ('G', 0.000125)]"
95,F,120,0,"[('F', 0.99935), ('E', 0.000251), ('G', 0.00024), ('H', 0.000159)]"
96,G,40,75,"[('G', 0.999992), ('E', 5e-06), ('H', 2e-06), ('F', 1e-06)]"
97,H,45,0,"[('H', 0.999966), ('E', 2.7e-05), ('F', 6e-06), ('G', 2e-06)]"
98,F,140,0,"[('F', 0.999929), ('E', 6.2e-05), ('G', 5e-06), ('H', 3e-06)]"
99,G,80,50,"[('G', 1.0), ('H', 0.0), ('E', 0.0), ('F', 0.0)]"
100,H,55,0,"[('H', 0.999993), ('E', 4e-06), ('F', 3e-06), ('G', 0.0)]"
