trial,deck,gain,loss,probabilities
77,B,100,0,"[('B', 0.999861), ('A', 0.000113), ('D', 1.8e-05), ('C', 8e-06)]"
78,B,120,0,"[('B', 0.999977), ('A', 1.9e-05), ('C', 3e-06), ('D', 1e-06)]"
79,B,120,1750,"[('B', 0.987215), ('D', 0.00968), ('A', 0.001977), ('C', 0.001128)]"
80,A,130,350,"[('A', 0.993433), ('C', 0.005863), ('D', 0.000449), ('B', 0.000256)]"
81,A,90,0,"[('A', 0.934156), ('C', 0.06102), ('D', 0.003747), ('B', 0.001077)]"
82,C,65,25,"[('C', 0.796195), ('A', 0.197517), ('B', 0.005814), ('D', 0.000474)]"
83,C,40,75,"[('C', 0.996266), ('D', 0.003265), ('B', 0.00026), ('A', 0.000209)]"
84,C,80,50,"[('C', 0.985896), ('A', 0.013209), ('D', 0.000713), ('B', 0.000183)]"
85,C,65,25,"[('C', 0.996588), ('D', 0.002968), ('A', 0.00028), ('B', 0.000163)]"
86,C,75,0,"[('C', 0.999849), ('D', 0.000144), ('B', 4e-06), ('A', 3e-06)]"
87,D,60,0,"[('D', 0.883311), ('C', 0.100273), ('B', 0.01139), ('A', 0.005025)]"
88,D,55,0,"[('D', 0.997367), ('B', 0.0017), ('A', 0.00056), ('C', 0.000372)]"
89,D,65,0,"[('D', 0.999478), ('C', 0.000422), ('B', 5e-05), ('A', 4.9e-05)]"
90,D,80,0,"[('D', 0.999633), ('A', 0.000268), ('B', 5.1e-05), ('C', 4.7e-05)]"
91,D,40,0,"[('D', 0.992577), ('A', 0.006918), ('B', 0.0005), ('C', 5e-06)]"
92,D,80,0,"[('D', 0.999461), ('C', 0.000448), ('A', 8.3e-05), ('B', 8e-06)]"
93,D,40,0,"[('D', 0.987983), ('B', 0.011162), ('A', 0.000837), ('C', 1.9e-05)]"
94,D,65,0,"[('D', 0.997014), ('C', 0.002833), ('A', 0.000137), ('B', 1.5e-05)]"
95,D,55,300,"[('D', 0.997013), ('C', 0.002656), ('A', 0.000206), ('B', 0.000125)]"
96,A,100,250,"[('A', 0.985583), ('C', 0.008875), ('B', 0.005505), ('D', 3.7e-05)]"
97,A,120,200,"[('A', 0.933263), ('C', 0.063364), ('B', 0.003297), ('D', 7.6e-05)]"
98,A,110,0,"[('A', 0.984725), ('C', 0.014531), ('B', 0.000709), ('D', 3.4e-05)]"
99,B,110,0,"[('B', 0.971783), ('A', 0.024615), ('C', 0.003486), ('D', 0.000116)]"
100,B,140,0,"[('B', 0.999893), ('A', 9.2e-05), ('C', 1e-05), ('D', 5e-06)]"
