trial,deck,gain,loss,probabilities
37,H,75,0,"[('H', 0.999641), ('E', 0.000315), ('F', 2.8e-05), ('G', 1.6e-05)]"
38,H,60,0,"[('H', 0.999406), ('E', 0.000489), ('F', 0.000101), ('G', 5e-06)]"
39,H,65,0,"[('H', 0.999145), ('E', 0.00077), ('F', 5.5e-05), ('G', 3e-05)]"
40,H,75,325,"[('H', 0.999975), ('E', 2.2e-05), ('F', 3e-06), ('G', 1e-06)]"
41,H,85,0,"[('H', 0.985235), ('E', 0.010158), ('F', 0.002597), ('G', 0.00201)]"
42,H,45,0,"[('H', 0.998309), ('E', 0.000893), ('F', 0.000483), ('G', 0.000315)]"
43,H,55,0,"[('H', 0.999696), ('E', 0.000266), ('F', 2.6e-05), ('G', 1.1e-05)]"
44,H,70,0,"[('H', 0.999809), ('E', 0.000154), ('F', 2.3e-05), ('G', 1.3e-05)]"
45,H,55,0,"[('H', 0.999622), ('E', 0.000355), ('F', 1.8e-05), ('G', 5e-06)]"
46,H,70,0,"[('H', 0.999417), ('E', 0.000549), ('F', 2.8e-05), ('G', 6e-06)]"
47,H,80,0,"[('H', 0.999562), ('E', 0.000414), ('F', 1.8e-05), ('G', 6e-06)]"
48,H,65,0,"[('H', 0.998419), ('E', 0.001471), ('F', 8.2e-05), ('G', 2.8e-05)]"
49,H,70,0,"[('H', 0.999922), ('E', 7.2e-05), ('F', 4e-06), ('G', 2e-06)]"
50,H,80,350,"[('H', 0.999845), ('E', 0.000138), ('F', 1.2e-05), ('G', 5e-06)]"
51,H,90,0,"[('H', 0.985321), ('E', 0.010231), ('F', 0.003321), ('G', 0.001126)]"
52,H,50,0,"[('H', 0.999047), ('E', 0.000842), ('F', 6.7e-05), ('G', 4.4e-05)]"
53,H,60,0,"[('H', 0.999852), ('E', 9.6e-05), ('F', 3.8e-05), ('G', 1.4e-05)]"
54,H,75,0,"[('H', 0.999952), ('E', 3.8e-05), ('G', 5e-06), ('F', 5e-06)]"
55,H,60,0,"[('H', 0.998023), ('E', 0.001592), ('F', 0.000283), ('G', 0.000102)]"
56,H,75,0,"[('H', 0.9996), ('E', 0.000367), ('F', 2.6e-05), ('G', 8e-06)]"
57,H,85,0,"[('H', 0.999746), ('E', 0.000228), ('F', 1.8e-05), ('G', 8e-06)]"
58,H,70,0,"[('H', 0.999938), ('E', 5.6e-05), ('F', 5e-06), ('G', 1e-06)]"
59,H,75,0,"[('H', 0.999881), ('E', 0.000102), ('F', 1.4e-05), ('G', 4e-06)]"
60,H,85,0,"[('H', 0.999985), ('E', 1.3e-05), ('F', 2e-06), ('G', 0.0)]"
61,H,95,0,"[('H', 0.999929), ('E', 5.5e-05), ('F', 1.1e-05), ('G', 5e-06)]"
62,H,55,0,"[('H', 0.999937), ('E', 5.3e-05), ('F', 9e-06), ('G', 2e-06)]"
63,H,65,375,"[('H', 0.99942), ('E', 0.000532), ('F', 3.6e-05), ('G', 1.2e-05)]"
64,H,80,0,"[('H', 0.971381), ('E', 0.018513), ('F', 0.007918), ('G', 0.002188)]"
65,H,65,0,"[('H', 0.99985), ('E', 0.00011), ('G', 2.5e-05), ('F', 1.4e-05)]"
66,G,50,0,"[('G', 0.680651), ('E', 0.258019), ('F', 0.061154), ('H', 0.000176)]"
67,E,100,0,"[('G', 0.637538), ('E', 0.316072), ('F', 0.046374), ('H', 1.7e-05)]"
68,F,100,0,"[('E', 0.564677), ('F', 0.226548), ('G', 0.208772), ('H', 3e-06)]"
69,F,80,0,"[('F', 0.737517), ('E', 0.241326), ('G', 0.021141), ('H', 1.6e-05)]"
70,F,110,0,"[('F', 0.952497), ('E', 0.034586), ('G', 0.012915), ('H', 3e-06)]"
71,F,120,0,"[('F', 0.931657), ('E', 0.058387), ('G', 0.009954), ('H', 2e-06)]"
72,F,90,0,"[('F', 0.744756), ('E', 0.251336), ('G', 0.003904), ('H', 4e-06)]"
73,F,100,0,"[('F', 0.97296), ('E', 0.017217), ('G', 0.009822), ('H', 2e-06)]"
74,F,90,0,"[('F', 0.947762), ('E', 0.047891), ('G', 0.004341), ('H', 6e-06)]"
75,F,120,0,"[('F', 0.928511), ('E', 0.0534), ('G', 0.018077), ('H', 1.1e-05)]"
76,F,110,1250,"[('F', 0.981811), ('E', 0.014219), ('G', 0.003958), ('H', 1.2e-05)]"
77,E,80,200,"[('E', 0.53892), ('G', 0.404752), ('F', 0.056149), ('H', 0.000178)]"
78,E,120,0,"[('E', 0.966265), ('G', 0.024231), ('F', 0.009442), ('H', 6.3e-05)]"
79,E,110,250,"[('E', 0.984929), ('G', 0.012141), ('F', 0.002909), ('H', 2.1e-05)]"
80,E,90,350,"[('E', 0.956712), ('G', 0.036176), ('F', 0.007091), ('H', 2.1e-05)]"
81,E,110,0,"[('E', 0.907323), ('G', 0.075673), ('F', 0.016987), ('H', 1.7e-05)]"
82,E,130,350,"[('E', 0.998802), ('G', 0.000612), ('F', 0.000583), ('H', 3e-06)]"
83,E,90,0,"[('E', 0.977941), ('G', 0.016131), ('F', 0.005924), ('H', 4e-06)]"
84,E,100,250,"[('E', 0.990481), ('F', 0.005556), ('G', 0.00395), ('H', 1.2e-05)]"
85,E,120,200,"[('E', 0.984311), ('F', 0.007978), ('G', 0.007704), ('H', 7e-06)]"
86,E,110,0,"[('E', 0.980848), ('G', 0.010381), ('F', 0.008749), ('H', 2.2e-05)]"
87,E,90,300,"[('E', 0.987311), ('G', 0.006407), ('F', 0.00628), ('H', 3e-06)]"
88,E,130,150,"[('E', 0.987014), ('F', 0.009636), ('G', 0.003348), ('H', 2e-06)]"
89,G,60,0,"[('E', 0.947171), ('G', 0.041436), ('F', 0.011315), ('H', 7.7e-05)]"
90,G,40,50,"[('G', 0.994354), ('E', 0.004702), ('F', 0.00092), ('H', 2.3e-05)]"
91,G,55,0,"[('G', 0.960861), ('F', 0.020287), ('E', 0.018822), ('H', 3e-05)]"
92,G,55,50,"[('G', 0.999652), ('F', 0.000172), ('E', 0.000127), ('H', 4.8e-05)]"
93,G,45,0,"[('G', 0.987315), ('E', 0.009211), ('F', 0.003444), ('H', 3e-05)]"
94,G,50,50,"[('G', 0.998001), ('E', 0.00162), ('F', 0.000259), ('H', 0.00012)]"
95,G,45,0,"[('G', 0.985491), ('E', 0.012178), ('F', 0.002297), ('H', 3.4e-05)]"
96,G,60,50,"[('G', 0.999355), ('E', 0.000438), ('H', 0.000115), ('F', 9.2e-05)]"
97,G,40,50,"[('G', 0.988236), ('E', 0.009316), ('F', 0.002226), ('H', 0.000221)]"
98,G,55,0,"[('G', 0.953764), ('E', 0.039788), ('F', 0.006426), ('H', 2.2e-05)]"
99,G,55,25,"[('G', 0.999574), ('E', 0.00034), ('F', 7.7e-05), ('H', 9e-06)]"
100,G,65,75,"[('G', 0.999353), ('E', 0.000339), ('F', 0.000306), ('H', 2e-06)]"
